state,county,state_code,county_code,year_span,measure_name,measure_id,numerator,denominator,raw_value,confidence_lower,confidence_upper
KS,Ottawa County,20,143,2008,Physical inactivity,70,360.64,1288,0.28,0.22,0.36
KS,Ottawa County,20,143,2009,Physical inactivity,70,478.08,1440,0.33,0.27,0.4
KS,Ottawa County,20,143,2010,Physical inactivity,70,1319,4441.077441,0.297,0.243,0.361
KS,Pawnee County,20,145,2004,Physical inactivity,70,333.84,1284,0.26,0.2,0.32
KS,Pawnee County,20,145,2005,Physical inactivity,70,308.25,1233,0.25,0.2,0.31
KS,Pawnee County,20,145,2006,Physical inactivity,70,304,1216,0.25,0.2,0.31
KS,Pawnee County,20,145,2007,Physical inactivity,70,325.52,1252,0.26,0.2,0.32
KS,Pawnee County,20,145,2008,Physical inactivity,70,347.49,1287,0.27,0.21,0.34
KS,Pawnee County,20,145,2009,Physical inactivity,70,406.47,1364,0.3,0.24,0.37
KS,Pawnee County,20,145,2010,Physical inactivity,70,1533,5268.041237,0.291,0.24,0.348
KS,Phillips County,20,147,2004,Physical inactivity,70,286.26,1101,0.26,0.2,0.33
KS,Phillips County,20,147,2005,Physical inactivity,70,295.92,1096,0.27,0.21,0.33
KS,Phillips County,20,147,2006,Physical inactivity,70,295.92,1096,0.27,0.21,0.33
KS,Phillips County,20,147,2007,Physical inactivity,70,321.72,1149,0.28,0.22,0.35
KS,Phillips County,20,147,2008,Physical inactivity,70,300.78,1114,0.27,0.21,0.34
KS,Phillips County,20,147,2009,Physical inactivity,70,286.76,1070,0.27,0.21,0.33
KS,Phillips County,20,147,2010,Physical inactivity,70,1254,4166.112957,0.301,0.242,0.363
KS,Pottawatomie County,20,149,2004,Physical inactivity,70,890.5,3425,0.26,0.21,0.32
KS,Pottawatomie County,20,149,2005,Physical inactivity,70,782.4,3260,0.24,0.2,0.3
KS,Pottawatomie County,20,149,2006,Physical inactivity,70,728.64,3168,0.23,0.19,0.28
KS,Pottawatomie County,20,149,2007,Physical inactivity,70,786.96,3279,0.24,0.2,0.29
KS,Pottawatomie County,20,149,2008,Physical inactivity,70,789.6,3290,0.24,0.2,0.28
KS,Pottawatomie County,20,149,2009,Physical inactivity,70,861.54,3460,0.25,0.21,0.29
KS,Pottawatomie County,20,149,2010,Physical inactivity,70,3495,14746.83544,0.237,0.205,0.275
KS,Pratt County,20,151,2004,Physical inactivity,70,474.5,1825,0.26,0.21,0.33
KS,Pratt County,20,151,2005,Physical inactivity,70,472.68,1818,0.26,0.21,0.32
KS,Pratt County,20,151,2006,Physical inactivity,70,476.06,1831,0.26,0.21,0.32
KS,Pratt County,20,151,2007,Physical inactivity,70,479.18,1843,0.26,0.21,0.32
KS,Pratt County,20,151,2008,Physical inactivity,70,477.1,1835,0.26,0.21,0.33
KS,Pratt County,20,151,2009,Physical inactivity,70,647.11,2101,0.31,0.25,0.37
KS,Pratt County,20,151,2010,Physical inactivity,70,1882,7101.886793,0.265,0.217,0.319
KS,Rawlins County,20,153,2004,Physical inactivity,70,145.34,559,0.26,0.2,0.34
KS,Rawlins County,20,153,2005,Physical inactivity,70,132.48,529.9,0.25,0.2,0.33
KS,Rawlins County,20,153,2006,Physical inactivity,70,140.19,539.2,0.26,0.2,0.33
KS,Rawlins County,20,153,2007,Physical inactivity,70,162.93,581.9,0.28,0.22,0.36
KS,Rawlins County,20,153,2008,Physical inactivity,70,171.22,590.4,0.29,0.23,0.37
KS,Rawlins County,20,153,2009,Physical inactivity,70,165.25,564,0.29,0.22,0.37
KS,Rawlins County,20,153,2010,Physical inactivity,70,608,1986.928105,0.306,0.232,0.385
KS,Reno County,20,155,2004,Physical inactivity,70,2877.5,11510,0.25,0.21,0.29
KS,Reno County,20,155,2005,Physical inactivity,70,2523.1,10970,0.23,0.2,0.27
KS,Reno County,20,155,2006,Physical inactivity,70,2707.2,11280,0.24,0.21,0.27
KS,Reno County,20,155,2007,Physical inactivity,70,2509.3,10910,0.23,0.2,0.27
KS,Reno County,20,155,2008,Physical inactivity,70,2762.4,11510,0.24,0.21,0.27
KS,Reno County,20,155,2009,Physical inactivity,70,2550.88,10948,0.23,0.21,0.26
KS,Reno County,20,155,2010,Physical inactivity,70,11547,47518.51852,0.243,0.22,0.268
KS,Republic County,20,157,2004,Physical inactivity,70,314.16,1122,0.28,0.22,0.35
KS,Republic County,20,157,2005,Physical inactivity,70,293.22,1086,0.27,0.21,0.34
KS,Republic County,20,157,2006,Physical inactivity,70,309.12,1104,0.28,0.22,0.34
KS,Republic County,20,157,2007,Physical inactivity,70,309.12,1104,0.28,0.22,0.34
KS,Republic County,20,157,2008,Physical inactivity,70,306.6,1095,0.28,0.22,0.35
KS,Republic County,20,157,2009,Physical inactivity,70,336.2,1132,0.3,0.23,0.36
KS,Republic County,20,157,2010,Physical inactivity,70,1161,3922.297297,0.296,0.239,0.359
KS,Rice County,20,159,2004,Physical inactivity,70,554.58,2054,0.27,0.22,0.34
KS,Rice County,20,159,2005,Physical inactivity,70,626.98,2162,0.29,0.23,0.35
KS,Rice County,20,159,2006,Physical inactivity,70,587.16,2097,0.28,0.23,0.35
KS,Rice County,20,159,2007,Physical inactivity,70,570.36,2037,0.28,0.22,0.35
KS,Rice County,20,159,2008,Physical inactivity,70,531.9,1970,0.27,0.21,0.34
KS,Rice County,20,159,2009,Physical inactivity,70,451.5,1806,0.25,0.2,0.31
KS,Rice County,20,159,2010,Physical inactivity,70,1827,7278.884462,0.251,0.204,0.305
KS,Riley County,20,161,2004,Physical inactivity,70,1845.2,9226,0.2,0.17,0.24
KS,Riley County,20,161,2005,Physical inactivity,70,1805.2,9026,0.2,0.17,0.24
KS,Riley County,20,161,2006,Physical inactivity,70,1938.72,9232,0.21,0.17,0.24
KS,Riley County,20,161,2007,Physical inactivity,70,2369.4,10770,0.22,0.18,0.26
KS,Riley County,20,161,2008,Physical inactivity,70,2042,10210,0.2,0.17,0.24
KS,Riley County,20,161,2009,Physical inactivity,70,1795.46,9653,0.19,0.16,0.22
KS,Riley County,20,161,2010,Physical inactivity,70,9040,52558.13954,0.172,0.147,0.199
KS,Rooks County,20,163,2004,Physical inactivity,70,312.76,1117,0.28,0.22,0.36
KS,Rooks County,20,163,2005,Physical inactivity,70,291.6,1080,0.27,0.21,0.34
KS,Rooks County,20,163,2006,Physical inactivity,70,285.66,1058,0.27,0.21,0.33
KS,Rooks County,20,163,2007,Physical inactivity,70,292.41,1083,0.27,0.22,0.34
KS,Rooks County,20,163,2008,Physical inactivity,70,302.96,1082,0.28,0.22,0.35
KS,Rooks County,20,163,2009,Physical inactivity,70,282.43,1027,0.28,0.21,0.35
KS,Rooks County,20,163,2010,Physical inactivity,70,1047,3835.164835,0.273,0.213,0.338
KS,Rush County,20,165,2004,Physical inactivity,70,194.21,719.3,0.27,0.21,0.35
KS,Rush County,20,165,2005,Physical inactivity,70,202.92,724.7,0.28,0.22,0.35
KS,Rush County,20,165,2006,Physical inactivity,70,214.02,738,0.29,0.23,0.36
KS,Rush County,20,165,2007,Physical inactivity,70,226.17,753.9,0.3,0.24,0.38
KS,Rush County,20,165,2008,Physical inactivity,70,225.24,750.8,0.3,0.23,0.37
KS,Rush County,20,165,2009,Physical inactivity,70,195.71,694,0.28,0.21,0.36
KS,Rush County,20,165,2010,Physical inactivity,70,698,2614.23221,0.267,0.202,0.338
KS,Russell County,20,167,2004,Physical inactivity,70,393.66,1458,0.27,0.21,0.34
KS,Russell County,20,167,2005,Physical inactivity,70,353.08,1358,0.26,0.2,0.32
KS,Russell County,20,167,2006,Physical inactivity,70,351.52,1352,0.26,0.21,0.32
KS,Russell County,20,167,2007,Physical inactivity,70,383.94,1422,0.27,0.22,0.34
KS,Russell County,20,167,2008,Physical inactivity,70,380.16,1408,0.27,0.22,0.34
KS,Russell County,20,167,2009,Physical inactivity,70,438.37,1486,0.3,0.23,0.37
KS,Russell County,20,167,2010,Physical inactivity,70,1415,5380.228137,0.263,0.21,0.324
KS,Saline County,20,169,2004,Physical inactivity,70,2442.5,9770,0.25,0.22,0.29
KS,Saline County,20,169,2005,Physical inactivity,70,2272.08,9467,0.24,0.21,0.28
KS,Saline County,20,169,2006,Physical inactivity,70,2470.25,9881,0.25,0.22,0.29
KS,Saline County,20,169,2007,Physical inactivity,70,2730,10500,0.26,0.23,0.3
KS,Saline County,20,169,2008,Physical inactivity,70,2743,10550,0.26,0.23,0.3
KS,Saline County,20,169,2009,Physical inactivity,70,2497.95,9952,0.25,0.22,0.28
KS,Saline County,20,169,2010,Physical inactivity,70,9781,40251.02881,0.243,0.217,0.27
KS,Scott County,20,171,2004,Physical inactivity,70,245,907.4,0.27,0.21,0.35
KS,Scott County,20,171,2005,Physical inactivity,70,245.46,909.1,0.27,0.21,0.34
KS,Scott County,20,171,2006,Physical inactivity,70,214.33,857.3,0.25,0.2,0.32
KS,Scott County,20,171,2007,Physical inactivity,70,210.4,841.6,0.25,0.19,0.31
KS,Scott County,20,171,2008,Physical inactivity,70,217.25,869,0.25,0.2,0.32
KS,Scott County,20,171,2009,Physical inactivity,70,199.33,807,0.25,0.19,0.32
KS,Scott County,20,171,2010,Physical inactivity,70,1020,3617.021277,0.282,0.218,0.349
KS,Sedgwick County,20,173,2004,Physical inactivity,70,19945,79780,0.25,0.23,0.27
KS,Sedgwick County,20,173,2005,Physical inactivity,70,19965,79860,0.25,0.23,0.26
KS,Sedgwick County,20,173,2006,Physical inactivity,70,19159.2,79830,0.24,0.23,0.26
KS,Sedgwick County,20,173,2007,Physical inactivity,70,19456.8,81070,0.24,0.23,0.26
KS,Sedgwick County,20,173,2008,Physical inactivity,70,17907.8,77860,0.23,0.22,0.24
KS,Sedgwick County,20,173,2009,Physical inactivity,70,18648.62,80382,0.23,0.22,0.24
KS,Sedgwick County,20,173,2010,Physical inactivity,70,87045,350987.9032,0.248,0.238,0.259
KS,Seward County,20,175,2004,Physical inactivity,70,861.36,3589,0.24,0.19,0.3
KS,Seward County,20,175,2005,Physical inactivity,70,780.16,3392,0.23,0.19,0.28
KS,Seward County,20,175,2006,Physical inactivity,70,772.34,3358,0.23,0.18,0.28
KS,Seward County,20,175,2007,Physical inactivity,70,898.75,3595,0.25,0.2,0.3
KS,Seward County,20,175,2008,Physical inactivity,70,975.78,3753,0.26,0.21,0.32
KS,Seward County,20,175,2009,Physical inactivity,70,1245.38,4265,0.29,0.24,0.35
KS,Seward County,20,175,2010,Physical inactivity,70,4333,14788.3959,0.293,0.243,0.35
KS,Shawnee County,20,177,2004,Physical inactivity,70,7775,31100,0.25,0.23,0.27
KS,Shawnee County,20,177,2005,Physical inactivity,70,7140,29750,0.24,0.22,0.26
KS,Shawnee County,20,177,2006,Physical inactivity,70,7375.2,30730,0.24,0.22,0.27
KS,Shawnee County,20,177,2007,Physical inactivity,70,7992.5,31970,0.25,0.23,0.28
KS,Shawnee County,20,177,2008,Physical inactivity,70,7454.4,31060,0.24,0.23,0.26
KS,Shawnee County,20,177,2009,Physical inactivity,70,7424.64,30936,0.24,0.22,0.26
KS,Shawnee County,20,177,2010,Physical inactivity,70,31748,129583.6735,0.245,0.23,0.26
KS,Sheridan County,20,179,2004,Physical inactivity,70,140.29,519.6,0.27,0.21,0.36
KS,Sheridan County,20,179,2005,Physical inactivity,70,130.18,500.7,0.26,0.2,0.33
KS,Sheridan County,20,179,2006,Physical inactivity,70,132.52,509.7,0.26,0.2,0.34
KS,Sheridan County,20,179,2007,Physical inactivity,70,138.08,511.4,0.27,0.21,0.34
KS,Sheridan County,20,179,2008,Physical inactivity,70,144.32,534.5,0.27,0.21,0.35
KS,Sheridan County,20,179,2009,Physical inactivity,70,144.9,512,0.28,0.21,0.37
KS,Sheridan County,20,179,2010,Physical inactivity,70,537,1911.032029,0.281,0.207,0.368
KS,Sherman County,20,181,2004,Physical inactivity,70,346.36,1237,0.28,0.22,0.35
KS,Sherman County,20,181,2005,Physical inactivity,70,370.04,1276,0.29,0.23,0.36
KS,Sherman County,20,181,2006,Physical inactivity,70,362.21,1249,0.29,0.23,0.36
KS,Sherman County,20,181,2007,Physical inactivity,70,373.81,1289,0.29,0.23,0.36
KS,Sherman County,20,181,2008,Physical inactivity,70,321.84,1192,0.27,0.21,0.34
KS,Sherman County,20,181,2009,Physical inactivity,70,346.85,1217,0.29,0.22,0.36
KS,Sherman County,20,181,2010,Physical inactivity,70,1282,4466.898955,0.287,0.226,0.356
KS,Smith County,20,183,2004,Physical inactivity,70,220.38,847.6,0.26,0.2,0.33
KS,Smith County,20,183,2005,Physical inactivity,70,202.4,809.6,0.25,0.2,0.31
KS,Smith County,20,183,2006,Physical inactivity,70,201.48,805.9,0.25,0.2,0.31
KS,Smith County,20,183,2007,Physical inactivity,70,246.62,880.8,0.28,0.22,0.34
KS,Smith County,20,183,2008,Physical inactivity,70,265.99,917.2,0.29,0.23,0.37
KS,Smith County,20,183,2009,Physical inactivity,70,342.72,1008,0.34,0.27,0.42
KS,Smith County,20,183,2010,Physical inactivity,70,917,3016.447368,0.304,0.241,0.37
KS,Stafford County,20,185,2004,Physical inactivity,70,218.53,840.5,0.26,0.2,0.33
KS,Stafford County,20,185,2005,Physical inactivity,70,220.3,847.3,0.26,0.2,0.32
KS,Stafford County,20,185,2006,Physical inactivity,70,238.82,884.5,0.27,0.21,0.34
KS,Stafford County,20,185,2007,Physical inactivity,70,280.02,965.6,0.29,0.23,0.36
KS,Stafford County,20,185,2008,Physical inactivity,70,294.42,981.4,0.3,0.23,0.37
KS,Stafford County,20,185,2009,Physical inactivity,70,376.72,1108,0.34,0.27,0.41
KS,Stafford County,20,185,2010,Physical inactivity,70,1038,3305.732484,0.314,0.251,0.383
KS,Stanton County,20,187,2004,Physical inactivity,70,106.99,411.5,0.26,0.19,0.34
KS,Stanton County,20,187,2005,Physical inactivity,70,95.58,382.3,0.25,0.19,0.33
KS,Stanton County,20,187,2006,Physical inactivity,70,103.48,398,0.26,0.2,0.34
KS,Stanton County,20,187,2007,Physical inactivity,70,119.45,426.6,0.28,0.21,0.36
KS,Stanton County,20,187,2008,Physical inactivity,70,113.54,420.5,0.27,0.21,0.36
KS,Stanton County,20,187,2009,Physical inactivity,70,101.61,382,0.27,0.19,0.35
KS,Stanton County,20,187,2010,Physical inactivity,70,427,1541.516246,0.277,0.203,0.358
KS,Stevens County,20,189,2004,Physical inactivity,70,248.12,954.3,0.26,0.2,0.33
KS,Stevens County,20,189,2005,Physical inactivity,70,241.62,929.3,0.26,0.2,0.32
KS,Stevens County,20,189,2006,Physical inactivity,70,208.1,867.1,0.24,0.19,0.31
KS,Stevens County,20,189,2007,Physical inactivity,70,211.85,847.4,0.25,0.19,0.32
KS,Stevens County,20,189,2008,Physical inactivity,70,230.7,887.3,0.26,0.2,0.33
KS,Stevens County,20,189,2009,Physical inactivity,70,255.26,935,0.27,0.21,0.34
KS,Stevens County,20,189,2010,Physical inactivity,70,1105,3850.174216,0.287,0.224,0.357
KS,Sumner County,20,191,2004,Physical inactivity,70,1284.39,4757,0.27,0.22,0.32
KS,Sumner County,20,191,2005,Physical inactivity,70,1271.97,4711,0.27,0.22,0.32
KS,Sumner County,20,191,2006,Physical inactivity,70,1389.64,4963,0.28,0.24,0.34
KS,Sumner County,20,191,2007,Physical inactivity,70,1575.9,5253,0.3,0.25,0.36
KS,Sumner County,20,191,2008,Physical inactivity,70,1446.52,4988,0.29,0.25,0.34
KS,Sumner County,20,191,2009,Physical inactivity,70,1390.23,4844,0.29,0.25,0.33
KS,Sumner County,20,191,2010,Physical inactivity,70,4863,17306.04982,0.281,0.244,0.32
KS,Thomas County,20,193,2004,Physical inactivity,70,368.68,1418,0.26,0.2,0.33
KS,Thomas County,20,193,2005,Physical inactivity,70,390.42,1446,0.27,0.22,0.34
KS,Thomas County,20,193,2006,Physical inactivity,70,407.12,1454,0.28,0.22,0.35
KS,Thomas County,20,193,2007,Physical inactivity,70,373.95,1385,0.27,0.21,0.34
KS,Thomas County,20,193,2008,Physical inactivity,70,343.98,1323,0.26,0.2,0.33
KS,Thomas County,20,193,2009,Physical inactivity,70,244.81,1123,0.22,0.17,0.27
KS,Thomas County,20,193,2010,Physical inactivity,70,1274,5662.222222,0.225,0.177,0.282
KS,Trego County,20,195,2004,Physical inactivity,70,170.78,632.5,0.27,0.2,0.34
KS,Trego County,20,195,2005,Physical inactivity,70,156.78,603,0.26,0.2,0.33
KS,Trego County,20,195,2006,Physical inactivity,70,144.03,576.1,0.25,0.2,0.32
KS,Trego County,20,195,2007,Physical inactivity,70,162.22,600.8,0.27,0.21,0.34
KS,Trego County,20,195,2008,Physical inactivity,70,162.86,603.2,0.27,0.21,0.34
KS,Trego County,20,195,2009,Physical inactivity,70,215.83,694,0.31,0.24,0.39
KS,Trego County,20,195,2010,Physical inactivity,70,651,2333.333333,0.279,0.216,0.353
KS,Wabaunsee County,20,197,2004,Physical inactivity,70,363.15,1345,0.27,0.21,0.34
KS,Wabaunsee County,20,197,2005,Physical inactivity,70,343.98,1323,0.26,0.2,0.32
KS,Wabaunsee County,20,197,2006,Physical inactivity,70,326.25,1305,0.25,0.2,0.31
KS,Wabaunsee County,20,197,2007,Physical inactivity,70,374.22,1386,0.27,0.21,0.33
KS,Wabaunsee County,20,197,2008,Physical inactivity,70,382.05,1415,0.27,0.21,0.34
KS,Wabaunsee County,20,197,2009,Physical inactivity,70,348.48,1325,0.26,0.21,0.32
KS,Wabaunsee County,20,197,2010,Physical inactivity,70,1325,5115.830116,0.259,0.21,0.31
KS,Wallace County,20,199,2004,Physical inactivity,70,69.95,279.8,0.25,0.19,0.33
KS,Wallace County,20,199,2005,Physical inactivity,70,69.08,276.3,0.25,0.19,0.32
KS,Wallace County,20,199,2006,Physical inactivity,70,75.19,289.2,0.26,0.19,0.33
KS,Wallace County,20,199,2007,Physical inactivity,70,79.87,295.8,0.27,0.2,0.35
KS,Wallace County,20,199,2008,Physical inactivity,70,83.97,299.9,0.28,0.21,0.36
KS,Wallace County,20,199,2009,Physical inactivity,70,90,302,0.3,0.22,0.39
KS,Wallace County,20,199,2010,Physical inactivity,70,288,1078.651685,0.267,0.192,0.35
KS,Washington County,20,201,2004,Physical inactivity,70,309.4,1190,0.26,0.2,0.33
KS,Washington County,20,201,2005,Physical inactivity,70,309.14,1189,0.26,0.21,0.33
KS,Washington County,20,201,2006,Physical inactivity,70,372.36,1284,0.29,0.23,0.35
KS,Washington County,20,201,2007,Physical inactivity,70,328.05,1215,0.27,0.22,0.34
KS,Washington County,20,201,2008,Physical inactivity,70,326.7,1210,0.27,0.21,0.34
KS,Washington County,20,201,2009,Physical inactivity,70,262.38,1058,0.25,0.19,0.31
KS,Washington County,20,201,2010,Physical inactivity,70,1209,4364.620939,0.277,0.224,0.333
KS,Wichita County,20,203,2004,Physical inactivity,70,121.58,450.3,0.27,0.21,0.36
KS,Wichita County,20,203,2005,Physical inactivity,70,111.38,428.4,0.26,0.2,0.34
KS,Wichita County,20,203,2006,Physical inactivity,70,107.95,415.2,0.26,0.2,0.34
KS,Wichita County,20,203,2007,Physical inactivity,70,100.7,402.8,0.25,0.19,0.33
KS,Wichita County,20,203,2008,Physical inactivity,70,106.44,409.4,0.26,0.2,0.34
KS,Wichita County,20,203,2009,Physical inactivity,70,136.95,449,0.31,0.23,0.39
KS,Wichita County,20,203,2010,Physical inactivity,70,496,1605.177994,0.309,0.24,0.384
KS,Wilson County,20,205,2004,Physical inactivity,70,657.3,2191,0.3,0.24,0.37
KS,Wilson County,20,205,2005,Physical inactivity,70,707.11,2281,0.31,0.25,0.38
KS,Wilson County,20,205,2006,Physical inactivity,70,665.4,2218,0.3,0.24,0.37
KS,Wilson County,20,205,2007,Physical inactivity,70,583.8,2085,0.28,0.23,0.35
KS,Wilson County,20,205,2008,Physical inactivity,70,527.85,1955,0.27,0.21,0.33
KS,Wilson County,20,205,2009,Physical inactivity,70,509.76,1888,0.27,0.22,0.33
KS,Wilson County,20,205,2010,Physical inactivity,70,1856,6951.310861,0.267,0.217,0.323
KS,Woodson County,20,207,2004,Physical inactivity,70,218.2,779.3,0.28,0.22,0.36
KS,Woodson County,20,207,2005,Physical inactivity,70,217.5,776.8,0.28,0.22,0.35
KS,Woodson County,20,207,2006,Physical inactivity,70,233.48,805.1,0.29,0.23,0.36
KS,Woodson County,20,207,2007,Physical inactivity,70,251.88,812.5,0.31,0.24,0.38
KS,Woodson County,20,207,2008,Physical inactivity,70,226.4,780.7,0.29,0.23,0.38
KS,Woodson County,20,207,2009,Physical inactivity,70,290.58,870,0.33,0.26,0.41
KS,Woodson County,20,207,2010,Physical inactivity,70,836,2596.273292,0.322,0.252,0.4
KS,Wyandotte County,20,209,2004,Physical inactivity,70,13261.5,37890,0.35,0.32,0.39
KS,Wyandotte County,20,209,2005,Physical inactivity,70,11781,35700,0.33,0.3,0.37
KS,Wyandotte County,20,209,2006,Physical inactivity,70,9735,32450,0.3,0.27,0.34
KS,Wyandotte County,20,209,2007,Physical inactivity,70,8987.1,30990,0.29,0.26,0.33
KS,Wyandotte County,20,209,2008,Physical inactivity,70,10226.9,32990,0.31,0.29,0.34
KS,Wyandotte County,20,209,2009,Physical inactivity,70,11451.73,35128,0.33,0.3,0.35
KS,Wyandotte County,20,209,2010,Physical inactivity,70,36483,109230.5389,0.334,0.316,0.354
KY,Kentucky,21,0,2004,Physical inactivity,70,307894.24,955927.7,0.32,,
KY,Kentucky,21,0,2005,Physical inactivity,70,316530.87,972863.8,0.33,,
KY,Kentucky,21,0,2006,Physical inactivity,70,324888.77,988870.1,0.33,,
KY,Kentucky,21,0,2007,Physical inactivity,70,323195.14,993881.5,0.33,,
KY,Kentucky,21,0,2008,Physical inactivity,70,326503.27,1005556.7,0.32,,
KY,Kentucky,21,0,2009,Physical inactivity,70,320735.07,1001309,0.32,,
KY,Kentucky,21,0,2010,Physical inactivity,70,977580,3200323.191,0.305462899,,
KY,Adair County,21,1,2004,Physical inactivity,70,1494.3,4395,0.34,0.26,0.43
KY,Adair County,21,1,2005,Physical inactivity,70,1690.56,4696,0.36,0.28,0.46
KY,Adair County,21,1,2006,Physical inactivity,70,1622.6,4636,0.35,0.28,0.45
KY,Adair County,21,1,2007,Physical inactivity,70,2026.44,5196,0.39,0.31,0.49
KY,Adair County,21,1,2008,Physical inactivity,70,1936.86,5097,0.38,0.3,0.47
KY,Adair County,21,1,2009,Physical inactivity,70,1988.53,5165,0.39,0.32,0.45
KY,Adair County,21,1,2010,Physical inactivity,70,4718,13596.54179,0.347,0.287,0.409
KY,Allen County,21,3,2004,Physical inactivity,70,1491.27,4519,0.33,0.25,0.42
KY,Allen County,21,3,2005,Physical inactivity,70,1758.96,4886,0.36,0.27,0.46
KY,Allen County,21,3,2006,Physical inactivity,70,1896.25,5125,0.37,0.28,0.47
KY,Allen County,21,3,2007,Physical inactivity,70,1898.1,5130,0.37,0.29,0.46
KY,Allen County,21,3,2008,Physical inactivity,70,1549.68,4696,0.33,0.26,0.42
KY,Allen County,21,3,2009,Physical inactivity,70,1209.22,4113,0.29,0.24,0.36
KY,Allen County,21,3,2010,Physical inactivity,70,4150,14561.40351,0.285,0.224,0.352
KY,Anderson County,21,5,2004,Physical inactivity,70,1494.4,4670,0.32,0.23,0.43
KY,Anderson County,21,5,2005,Physical inactivity,70,1631.52,4944,0.33,0.24,0.45
KY,Anderson County,21,5,2006,Physical inactivity,70,1969.92,5472,0.36,0.26,0.47
KY,Anderson County,21,5,2007,Physical inactivity,70,1712.04,5188,0.33,0.25,0.44
KY,Anderson County,21,5,2008,Physical inactivity,70,1829.88,5382,0.34,0.26,0.45
KY,Anderson County,21,5,2009,Physical inactivity,70,1972.26,5603,0.35,0.27,0.44
KY,Anderson County,21,5,2010,Physical inactivity,70,5246,15520.71006,0.338,0.262,0.421
KY,Ballard County,21,7,2004,Physical inactivity,70,687.72,2084,0.33,0.25,0.43
KY,Ballard County,21,7,2005,Physical inactivity,70,730.66,2149,0.34,0.26,0.44
KY,Ballard County,21,7,2006,Physical inactivity,70,686.73,2081,0.33,0.25,0.42
KY,Ballard County,21,7,2007,Physical inactivity,70,740.86,2179,0.34,0.26,0.44
KY,Ballard County,21,7,2008,Physical inactivity,70,738.82,2173,0.34,0.26,0.43
KY,Ballard County,21,7,2009,Physical inactivity,70,716.31,2113,0.34,0.27,0.41
KY,Ballard County,21,7,2010,Physical inactivity,70,2081,6230.538922,0.334,0.265,0.408
KY,Barren County,21,9,2004,Physical inactivity,70,3996,10800,0.37,0.3,0.44
KY,Barren County,21,9,2005,Physical inactivity,70,3619,10340,0.35,0.28,0.41
KY,Barren County,21,9,2006,Physical inactivity,70,3559.8,10470,0.34,0.28,0.42
KY,Barren County,21,9,2007,Physical inactivity,70,3593.8,10570,0.34,0.28,0.41
KY,Barren County,21,9,2008,Physical inactivity,70,3408.9,10330,0.33,0.28,0.4
KY,Barren County,21,9,2009,Physical inactivity,70,3030.73,9652,0.31,0.27,0.36
KY,Barren County,21,9,2010,Physical inactivity,70,9585,30919.35484,0.31,0.261,0.359
KY,Bath County,21,11,2004,Physical inactivity,70,1232.72,3244,0.38,0.31,0.45
KY,Bath County,21,11,2005,Physical inactivity,70,1123.92,3122,0.36,0.3,0.43
KY,Bath County,21,11,2006,Physical inactivity,70,1120.68,3113,0.36,0.29,0.43
KY,Bath County,21,11,2007,Physical inactivity,70,1101.96,3061,0.36,0.29,0.43
KY,Bath County,21,11,2008,Physical inactivity,70,1120.32,3112,0.36,0.29,0.44
KY,Bath County,21,11,2009,Physical inactivity,70,1072.46,3021,0.36,0.3,0.41
KY,Bath County,21,11,2010,Physical inactivity,70,3001,8477.40113,0.354,0.303,0.404
KY,Bell County,21,13,2004,Physical inactivity,70,3739.61,9121,0.41,0.33,0.51
KY,Bell County,21,13,2005,Physical inactivity,70,3177.18,8361,0.38,0.3,0.47
KY,Bell County,21,13,2006,Physical inactivity,70,3389.1,8690,0.39,0.32,0.48
KY,Bell County,21,13,2007,Physical inactivity,70,3174.52,8354,0.38,0.31,0.47
KY,Bell County,21,13,2008,Physical inactivity,70,3135.38,8251,0.38,0.3,0.46
KY,Bell County,21,13,2009,Physical inactivity,70,2397.37,7221,0.33,0.28,0.39
KY,Bell County,21,13,2010,Physical inactivity,70,6673,21665.58442,0.308,0.258,0.367
KY,Boone County,21,15,2004,Physical inactivity,70,4440,17760,0.25,0.21,0.3
KY,Boone County,21,15,2005,Physical inactivity,70,4034.2,17540,0.23,0.19,0.28
KY,Boone County,21,15,2006,Physical inactivity,70,4920,19680,0.25,0.21,0.3
KY,Boone County,21,15,2007,Physical inactivity,70,6098.4,21780,0.28,0.23,0.33
KY,Boone County,21,15,2008,Physical inactivity,70,7185,23950,0.3,0.25,0.35
KY,Boone County,21,15,2009,Physical inactivity,70,6643.92,23560,0.28,0.24,0.33
KY,Boone County,21,15,2010,Physical inactivity,70,21221,82894.53125,0.256,0.217,0.297
KY,Bourbon County,21,17,2004,Physical inactivity,70,1589.28,4816,0.33,0.25,0.43
KY,Bourbon County,21,17,2005,Physical inactivity,70,1677.9,4935,0.34,0.25,0.44
KY,Bourbon County,21,17,2006,Physical inactivity,70,1698.3,4995,0.34,0.25,0.45
KY,Bourbon County,21,17,2007,Physical inactivity,70,1773.1,5066,0.35,0.26,0.45
KY,Bourbon County,21,17,2008,Physical inactivity,70,1821.05,5203,0.35,0.27,0.46
KY,Bourbon County,21,17,2009,Physical inactivity,70,1960.51,5342,0.37,0.29,0.45
KY,Bourbon County,21,17,2010,Physical inactivity,70,5367,14704.10959,0.365,0.285,0.449
KY,Boyd County,21,19,2004,Physical inactivity,70,4567.5,13050,0.35,0.3,0.4
KY,Boyd County,21,19,2005,Physical inactivity,70,4834.8,13430,0.36,0.31,0.41
