state,county,state_code,county_code,year_span,measure_name,measure_id,numerator,denominator,raw_value,confidence_lower,confidence_upper
FL,Citrus County,12.0,17.0,2003-2005,Mammography screening,50.0,,1733.0,0.68,0.64,0.72
FL,Citrus County,12.0,17.0,2006-2007,Mammography screening,50.0,,1130.0,0.712,0.66,0.76
FL,Citrus County,12.0,17.0,2008,Mammography screening,50.0,,2681.0,0.72,0.69,0.75
FL,Citrus County,12.0,17.0,2009,Mammography screening,50.0,,2673.0,0.735,0.7,0.77
FL,Citrus County,12.0,17.0,2010,Mammography screening,50.0,,2665.0,0.73,0.7,0.76
FL,Citrus County,12.0,17.0,2011,Mammography screening,50.0,,2705.0,0.720887246,0.688890478,0.752884014
FL,Clay County,12.0,19.0,2003-2005,Mammography screening,50.0,,794.0,0.639,0.58,0.69
FL,Clay County,12.0,19.0,2006-2007,Mammography screening,50.0,,620.0,0.658,0.59,0.72
FL,Clay County,12.0,19.0,2008,Mammography screening,50.0,,1680.0,0.685,0.64,0.72
FL,Clay County,12.0,19.0,2009,Mammography screening,50.0,,1738.0,0.682,0.64,0.72
FL,Clay County,12.0,19.0,2010,Mammography screening,50.0,,1808.0,0.667,0.63,0.7
FL,Clay County,12.0,19.0,2011,Mammography screening,50.0,,1894.0,0.633051742,0.597218535,0.66888495
FL,Collier County,12.0,21.0,2003-2005,Mammography screening,50.0,,2600.0,0.768,0.73,0.8
FL,Collier County,12.0,21.0,2006-2007,Mammography screening,50.0,,1737.0,0.76,0.72,0.8
FL,Collier County,12.0,21.0,2008,Mammography screening,50.0,,4177.0,0.786,0.76,0.81
FL,Collier County,12.0,21.0,2009,Mammography screening,50.0,,4327.0,0.791,0.76,0.82
FL,Collier County,12.0,21.0,2010,Mammography screening,50.0,,4474.0,0.78,0.75,0.81
FL,Collier County,12.0,21.0,2011,Mammography screening,50.0,,4710.0,0.763906582,0.738945365,0.788867798
FL,Columbia County,12.0,23.0,2003-2005,Mammography screening,50.0,,307.0,0.612,0.52,0.7
FL,Columbia County,12.0,23.0,2006-2007,Mammography screening,50.0,,234.0,0.637,0.53,0.74
FL,Columbia County,12.0,23.0,2008,Mammography screening,50.0,,524.0,0.656,0.59,0.73
FL,Columbia County,12.0,23.0,2009,Mammography screening,50.0,,525.0,0.68,0.61,0.75
FL,Columbia County,12.0,23.0,2010,Mammography screening,50.0,,709.0,0.646,0.59,0.71
FL,Columbia County,12.0,23.0,2011,Mammography screening,50.0,,740.0,0.628378378,0.571263293,0.685493464
FL,DeSoto County,12.0,27.0,2003-2005,Mammography screening,50.0,,219.0,0.612,0.51,0.72
FL,DeSoto County,12.0,27.0,2006-2007,Mammography screening,50.0,,,,,
FL,DeSoto County,12.0,27.0,2008,Mammography screening,50.0,,337.0,0.674,0.59,0.76
FL,DeSoto County,12.0,27.0,2009,Mammography screening,50.0,,339.0,0.619,0.54,0.7
FL,DeSoto County,12.0,27.0,2010,Mammography screening,50.0,,341.0,0.677,0.59,0.76
FL,DeSoto County,12.0,27.0,2011,Mammography screening,50.0,,329.0,0.67781155,0.588847898,0.766775203
FL,Dixie County,12.0,29.0,2003-2005,Mammography screening,50.0,,,,,
FL,Dixie County,12.0,29.0,2006-2007,Mammography screening,50.0,,,,,
FL,Dixie County,12.0,29.0,2008,Mammography screening,50.0,,218.0,0.541,0.44,0.64
FL,Dixie County,12.0,29.0,2009,Mammography screening,50.0,,199.0,0.508,0.41,0.61
FL,Dixie County,12.0,29.0,2010,Mammography screening,50.0,,197.0,0.513,0.41,0.61
FL,Dixie County,12.0,29.0,2011,Mammography screening,50.0,,197.0,0.45177665,0.357915721,0.545637579
FL,Duval County,12.0,31.0,2003-2005,Mammography screening,50.0,,3277.0,0.61,0.58,0.64
FL,Duval County,12.0,31.0,2006-2007,Mammography screening,50.0,,2365.0,0.642,0.61,0.67
FL,Duval County,12.0,31.0,2008,Mammography screening,50.0,,5435.0,0.677,0.66,0.7
FL,Duval County,12.0,31.0,2009,Mammography screening,50.0,,5568.0,0.688,0.67,0.71
FL,Duval County,12.0,31.0,2010,Mammography screening,50.0,,5884.0,0.676,0.66,0.7
FL,Duval County,12.0,31.0,2011,Mammography screening,50.0,,6282.0,0.650907354,0.630956261,0.670858447
FL,Escambia County,12.0,33.0,2003-2005,Mammography screening,50.0,,1911.0,0.654,0.62,0.69
FL,Escambia County,12.0,33.0,2006-2007,Mammography screening,50.0,,1198.0,0.64,0.59,0.69
FL,Escambia County,12.0,33.0,2008,Mammography screening,50.0,,2776.0,0.657,0.63,0.69
FL,Escambia County,12.0,33.0,2009,Mammography screening,50.0,,2876.0,0.647,0.62,0.68
FL,Escambia County,12.0,33.0,2010,Mammography screening,50.0,,2847.0,0.628,0.6,0.66
FL,Escambia County,12.0,33.0,2011,Mammography screening,50.0,,3009.0,0.605516783,0.577712732,0.633320834
FL,Flagler County,12.0,35.0,2003-2005,Mammography screening,50.0,,604.0,0.747,0.68,0.82
FL,Flagler County,12.0,35.0,2006-2007,Mammography screening,50.0,,465.0,0.781,0.7,0.86
FL,Flagler County,12.0,35.0,2008,Mammography screening,50.0,,1199.0,0.766,0.72,0.82
FL,Flagler County,12.0,35.0,2009,Mammography screening,50.0,,1256.0,0.792,0.74,0.84
FL,Flagler County,12.0,35.0,2010,Mammography screening,50.0,,1324.0,0.803,0.75,0.85
FL,Flagler County,12.0,35.0,2011,Mammography screening,50.0,,1338.0,0.784005979,0.736561279,0.831450679
FL,Franklin County,12.0,37.0,2003-2005,Mammography screening,50.0,,,,,
FL,Franklin County,12.0,37.0,2006-2007,Mammography screening,50.0,,,,,
FL,Franklin County,12.0,37.0,2008,Mammography screening,50.0,,125.0,0.624,0.49,0.76
FL,Franklin County,12.0,37.0,2009,Mammography screening,50.0,,109.0,0.697,0.54,0.85
FL,Franklin County,12.0,37.0,2010,Mammography screening,50.0,,115.0,0.635,0.49,0.78
FL,Franklin County,12.0,37.0,2011,Mammography screening,50.0,,134.0,0.559701493,0.43302912,0.686373865
FL,Gadsden County,12.0,39.0,2003-2005,Mammography screening,50.0,,263.0,0.593,0.5,0.69
FL,Gadsden County,12.0,39.0,2006-2007,Mammography screening,50.0,,,,,
FL,Gadsden County,12.0,39.0,2008,Mammography screening,50.0,,267.0,0.61,0.52,0.7
FL,Gadsden County,12.0,39.0,2009,Mammography screening,50.0,,267.0,0.618,0.52,0.71
FL,Gadsden County,12.0,39.0,2010,Mammography screening,50.0,,254.0,0.654,0.55,0.75
FL,Gadsden County,12.0,39.0,2011,Mammography screening,50.0,,280.0,0.660714286,0.565503992,0.755924579
FL,Gilchrist County,12.0,41.0,2003-2005,Mammography screening,50.0,,,,,
FL,Gilchrist County,12.0,41.0,2006-2007,Mammography screening,50.0,,,,,
FL,Gilchrist County,12.0,41.0,2008,Mammography screening,50.0,,193.0,0.523,0.42,0.63
FL,Gilchrist County,12.0,41.0,2009,Mammography screening,50.0,,190.0,0.553,0.45,0.66
FL,Gilchrist County,12.0,41.0,2010,Mammography screening,50.0,,193.0,0.617,0.51,0.73
FL,Gilchrist County,12.0,41.0,2011,Mammography screening,50.0,,185.0,0.6,0.48837902,0.71162098
FL,Glades County,12.0,43.0,2003-2005,Mammography screening,50.0,,,,,
FL,Glades County,12.0,43.0,2006-2007,Mammography screening,50.0,,,,,
FL,Glades County,12.0,43.0,2008,Mammography screening,50.0,,74.0,0.676,0.49,0.86
FL,Glades County,12.0,43.0,2009,Mammography screening,50.0,,73.0,0.589,0.41,0.77
FL,Glades County,12.0,43.0,2010,Mammography screening,50.0,,140.0,0.579,0.45,0.7
FL,Glades County,12.0,43.0,2011,Mammography screening,50.0,,61.0,0.590163934,0.397377049,0.78295082
FL,Gulf County,12.0,45.0,2003-2005,Mammography screening,50.0,,,,,
FL,Gulf County,12.0,45.0,2006-2007,Mammography screening,50.0,,,,,
FL,Gulf County,12.0,45.0,2008,Mammography screening,50.0,,221.0,0.584,0.48,0.68
FL,Gulf County,12.0,45.0,2009,Mammography screening,50.0,,214.0,0.589,0.49,0.69
FL,Gulf County,12.0,45.0,2010,Mammography screening,50.0,,203.0,0.557,0.45,0.66
FL,Gulf County,12.0,45.0,2011,Mammography screening,50.0,,198.0,0.545454546,0.442581225,0.648327866
FL,Hamilton County,12.0,47.0,2003-2005,Mammography screening,50.0,,,,,
FL,Hamilton County,12.0,47.0,2006-2007,Mammography screening,50.0,,,,,
FL,Hamilton County,12.0,47.0,2008,Mammography screening,50.0,,134.0,0.582,0.45,0.71
FL,Hamilton County,12.0,47.0,2009,Mammography screening,50.0,,157.0,0.586,0.47,0.71
FL,Hamilton County,12.0,47.0,2010,Mammography screening,50.0,,148.0,0.581,0.46,0.7
FL,Hamilton County,12.0,47.0,2011,Mammography screening,50.0,,154.0,0.62987013,0.504521031,0.755219229
FL,Hardee County,12.0,49.0,2003-2005,Mammography screening,50.0,,,,,
FL,Hardee County,12.0,49.0,2006-2007,Mammography screening,50.0,,,,,
FL,Hardee County,12.0,49.0,2008,Mammography screening,50.0,,196.0,0.638,0.53,0.75
FL,Hardee County,12.0,49.0,2009,Mammography screening,50.0,,202.0,0.589,0.48,0.69
FL,Hardee County,12.0,49.0,2010,Mammography screening,50.0,,204.0,0.549,0.45,0.65
FL,Hardee County,12.0,49.0,2011,Mammography screening,50.0,,196.0,0.520408163,0.419413114,0.621403213
FL,Hendry County,12.0,51.0,2003-2005,Mammography screening,50.0,,,,,
FL,Hendry County,12.0,51.0,2006-2007,Mammography screening,50.0,,,,,
FL,Hendry County,12.0,51.0,2008,Mammography screening,50.0,,265.0,0.551,0.46,0.64
FL,Hendry County,12.0,51.0,2009,Mammography screening,50.0,,257.0,0.537,0.45,0.63
FL,Hendry County,12.0,51.0,2010,Mammography screening,50.0,,130.0,0.615,0.48,0.75
FL,Hendry County,12.0,51.0,2011,Mammography screening,50.0,,222.0,0.54954955,0.452031948,0.647067151
FL,Hernando County,12.0,53.0,2003-2005,Mammography screening,50.0,,1155.0,0.732,0.68,0.78
FL,Hernando County,12.0,53.0,2006-2007,Mammography screening,50.0,,616.0,0.732,0.66,0.8
FL,Hernando County,12.0,53.0,2008,Mammography screening,50.0,,1550.0,0.728,0.69,0.77
FL,Hernando County,12.0,53.0,2009,Mammography screening,50.0,,1652.0,0.718,0.68,0.76
FL,Hernando County,12.0,53.0,2010,Mammography screening,50.0,,1722.0,0.727,0.69,0.77
FL,Hernando County,12.0,53.0,2011,Mammography screening,50.0,,1744.0,0.703555046,0.664188087,0.742922005
FL,Highlands County,12.0,55.0,2003-2005,Mammography screening,50.0,,986.0,0.63,0.58,0.68
FL,Highlands County,12.0,55.0,2006-2007,Mammography screening,50.0,,680.0,0.656,0.6,0.72
FL,Highlands County,12.0,55.0,2008,Mammography screening,50.0,,1729.0,0.686,0.65,0.72
FL,Highlands County,12.0,55.0,2009,Mammography screening,50.0,,1685.0,0.681,0.64,0.72
FL,Highlands County,12.0,55.0,2010,Mammography screening,50.0,,1570.0,0.661,0.62,0.7
FL,Highlands County,12.0,55.0,2011,Mammography screening,50.0,,1538.0,0.637191157,0.597296681,0.677085634
FL,Hillsborough County,12.0,57.0,2003-2005,Mammography screening,50.0,,3804.0,0.638,0.61,0.66
FL,Hillsborough County,12.0,57.0,2006-2007,Mammography screening,50.0,,2419.0,0.633,0.6,0.67
FL,Hillsborough County,12.0,57.0,2008,Mammography screening,50.0,,5700.0,0.651,0.63,0.67
FL,Hillsborough County,12.0,57.0,2009,Mammography screening,50.0,,5710.0,0.669,0.65,0.69
FL,Hillsborough County,12.0,57.0,2010,Mammography screening,50.0,,5736.0,0.662,0.64,0.68
FL,Hillsborough County,12.0,57.0,2011,Mammography screening,50.0,,6178.0,0.636290062,0.616398921,0.656181202
FL,Holmes County,12.0,59.0,2003-2005,Mammography screening,50.0,,,,,
FL,Holmes County,12.0,59.0,2006-2007,Mammography screening,50.0,,,,,
FL,Holmes County,12.0,59.0,2008,Mammography screening,50.0,,227.0,0.59,0.49,0.69
FL,Holmes County,12.0,59.0,2009,Mammography screening,50.0,,237.0,0.608,0.51,0.71
FL,Holmes County,12.0,59.0,2010,Mammography screening,50.0,,237.0,0.599,0.5,0.7
FL,Holmes County,12.0,59.0,2011,Mammography screening,50.0,,230.0,0.539130435,0.444236364,0.634024506
FL,Indian River County,12.0,61.0,2003-2005,Mammography screening,50.0,,1040.0,0.721,0.67,0.77
FL,Indian River County,12.0,61.0,2006-2007,Mammography screening,50.0,,732.0,0.704,0.64,0.76
FL,Indian River County,12.0,61.0,2008,Mammography screening,50.0,,1913.0,0.741,0.7,0.78
FL,Indian River County,12.0,61.0,2009,Mammography screening,50.0,,1989.0,0.749,0.71,0.79
FL,Indian River County,12.0,61.0,2010,Mammography screening,50.0,,2008.0,0.75,0.71,0.79
FL,Indian River County,12.0,61.0,2011,Mammography screening,50.0,,2136.0,0.709269663,0.673553801,0.744985525
FL,Jackson County,12.0,63.0,2003-2005,Mammography screening,50.0,,365.0,0.644,0.56,0.73
FL,Jackson County,12.0,63.0,2006-2007,Mammography screening,50.0,,225.0,0.676,0.57,0.78
FL,Jackson County,12.0,63.0,2008,Mammography screening,50.0,,616.0,0.657,0.59,0.72
FL,Jackson County,12.0,63.0,2009,Mammography screening,50.0,,615.0,0.657,0.59,0.72
FL,Jackson County,12.0,63.0,2010,Mammography screening,50.0,,638.0,0.666,0.6,0.73
FL,Jackson County,12.0,63.0,2011,Mammography screening,50.0,,634.0,0.667192429,0.603610017,0.730774841
FL,Jefferson County,12.0,65.0,2003-2005,Mammography screening,50.0,,,,,
FL,Jefferson County,12.0,65.0,2006-2007,Mammography screening,50.0,,,,,
FL,Jefferson County,12.0,65.0,2008,Mammography screening,50.0,,107.0,0.561,0.42,0.7
FL,Jefferson County,12.0,65.0,2009,Mammography screening,50.0,,97.0,0.495,0.35,0.63
FL,Jefferson County,12.0,65.0,2010,Mammography screening,50.0,,75.0,0.6,0.42,0.78
FL,Jefferson County,12.0,65.0,2011,Mammography screening,50.0,,92.0,0.565217391,0.411589554,0.718845228
FL,Lafayette County,12.0,67.0,2003-2005,Mammography screening,50.0,,,,,
FL,Lafayette County,12.0,67.0,2006-2007,Mammography screening,50.0,,,,,
FL,Lafayette County,12.0,67.0,2008,Mammography screening,50.0,,51.0,0.627,0.41,0.84
FL,Lafayette County,12.0,67.0,2009,Mammography screening,50.0,,63.0,0.556,0.37,0.74
FL,Lafayette County,12.0,67.0,2010,Mammography screening,50.0,,58.0,0.586,0.39,0.78
FL,Lafayette County,12.0,67.0,2011,Mammography screening,50.0,,60.0,0.583333333,0.390074727,0.77659194
FL,Lake County,12.0,69.0,2003-2005,Mammography screening,50.0,,3124.0,0.717,0.69,0.75
FL,Lake County,12.0,69.0,2006-2007,Mammography screening,50.0,,2051.0,0.72,0.68,0.76
FL,Lake County,12.0,69.0,2008,Mammography screening,50.0,,4845.0,0.75,0.73,0.77
FL,Lake County,12.0,69.0,2009,Mammography screening,50.0,,4841.0,0.745,0.72,0.77
FL,Lake County,12.0,69.0,2010,Mammography screening,50.0,,4750.0,0.74,0.72,0.76
FL,Lake County,12.0,69.0,2011,Mammography screening,50.0,,4748.0,0.725779276,0.701546509,0.750012042
FL,Lee County,12.0,71.0,2003-2005,Mammography screening,50.0,,3950.0,0.723,0.7,0.75
FL,Lee County,12.0,71.0,2006-2007,Mammography screening,50.0,,2637.0,0.737,0.7,0.77
FL,Lee County,12.0,71.0,2008,Mammography screening,50.0,,6646.0,0.76,0.74,0.78
FL,Lee County,12.0,71.0,2009,Mammography screening,50.0,,6907.0,0.757,0.74,0.78
FL,Lee County,12.0,71.0,2010,Mammography screening,50.0,,7088.0,0.752,0.73,0.77
FL,Lee County,12.0,71.0,2011,Mammography screening,50.0,,7342.0,0.740125307,0.720446375,0.759804238
FL,Leon County,12.0,73.0,2003-2005,Mammography screening,50.0,,696.0,0.681,0.62,0.74
FL,Leon County,12.0,73.0,2006-2007,Mammography screening,50.0,,400.0,0.668,0.59,0.75
FL,Leon County,12.0,73.0,2008,Mammography screening,50.0,,1048.0,0.709,0.66,0.76
FL,Leon County,12.0,73.0,2009,Mammography screening,50.0,,1045.0,0.701,0.65,0.75
FL,Leon County,12.0,73.0,2010,Mammography screening,50.0,,981.0,0.707,0.65,0.76
FL,Leon County,12.0,73.0,2011,Mammography screening,50.0,,1083.0,0.65189289,0.603805638,0.699980143
FL,Levy County,12.0,75.0,2003-2005,Mammography screening,50.0,,275.0,0.556,0.47,0.64
FL,Levy County,12.0,75.0,2006-2007,Mammography screening,50.0,,,,,
FL,Levy County,12.0,75.0,2008,Mammography screening,50.0,,534.0,0.586,0.52,0.65
FL,Levy County,12.0,75.0,2009,Mammography screening,50.0,,510.0,0.557,0.49,0.62
FL,Levy County,12.0,75.0,2010,Mammography screening,50.0,,509.0,0.595,0.53,0.66
FL,Levy County,12.0,75.0,2011,Mammography screening,50.0,,493.0,0.598377282,0.530093092,0.666661472
FL,Liberty County,12.0,77.0,2003-2005,Mammography screening,50.0,,,,,
FL,Liberty County,12.0,77.0,2006-2007,Mammography screening,50.0,,,,,
FL,Liberty County,12.0,77.0,2008,Mammography screening,50.0,,65.0,0.615,0.42,0.81
FL,Liberty County,12.0,77.0,2009,Mammography screening,50.0,,57.0,0.719,0.5,0.94
FL,Liberty County,12.0,77.0,2010,Mammography screening,50.0,,63.0,0.587,0.4,0.78
FL,Liberty County,12.0,77.0,2011,Mammography screening,50.0,,57.0,0.596491228,0.395988321,0.796994135
FL,Madison County,12.0,79.0,2003-2005,Mammography screening,50.0,,,,,
FL,Madison County,12.0,79.0,2006-2007,Mammography screening,50.0,,,,,
FL,Madison County,12.0,79.0,2008,Mammography screening,50.0,,156.0,0.577,0.46,0.7
FL,Madison County,12.0,79.0,2009,Mammography screening,50.0,,178.0,0.612,0.5,0.73
FL,Madison County,12.0,79.0,2010,Mammography screening,50.0,,197.0,0.594,0.49,0.7
FL,Madison County,12.0,79.0,2011,Mammography screening,50.0,,217.0,0.539170507,0.441471698,0.636869316
FL,Manatee County,12.0,81.0,2003-2005,Mammography screening,50.0,,2310.0,0.704,0.67,0.74
FL,Manatee County,12.0,81.0,2006-2007,Mammography screening,50.0,,1327.0,0.69,0.65,0.74
FL,Manatee County,12.0,81.0,2008,Mammography screening,50.0,,3152.0,0.74,0.71,0.77
FL,Manatee County,12.0,81.0,2009,Mammography screening,50.0,,3288.0,0.745,0.72,0.77
FL,Manatee County,12.0,81.0,2010,Mammography screening,50.0,,3434.0,0.748,0.72,0.78
FL,Manatee County,12.0,81.0,2011,Mammography screening,50.0,,3594.0,0.716193656,0.688525369,0.743861943
FL,Marion County,12.0,83.0,2003-2005,Mammography screening,50.0,,3056.0,0.699,0.67,0.73
FL,Marion County,12.0,83.0,2006-2007,Mammography screening,50.0,,1860.0,0.712,0.67,0.75
FL,Marion County,12.0,83.0,2008,Mammography screening,50.0,,4428.0,0.737,0.71,0.76
FL,Marion County,12.0,83.0,2009,Mammography screening,50.0,,4234.0,0.744,0.72,0.77
FL,Marion County,12.0,83.0,2010,Mammography screening,50.0,,4179.0,0.737,0.71,0.76
FL,Marion County,12.0,83.0,2011,Mammography screening,50.0,,4151.0,0.710913033,0.685262999,0.736563067
FL,Martin County,12.0,85.0,2003-2005,Mammography screening,50.0,,993.0,0.732,0.68,0.79
FL,Martin County,12.0,85.0,2006-2007,Mammography screening,50.0,,620.0,0.74,0.67,0.81
FL,Martin County,12.0,85.0,2008,Mammography screening,50.0,,1973.0,0.766,0.73,0.8
FL,Martin County,12.0,85.0,2009,Mammography screening,50.0,,2052.0,0.763,0.73,0.8
FL,Martin County,12.0,85.0,2010,Mammography screening,50.0,,2269.0,0.766,0.73,0.8
FL,Martin County,12.0,85.0,2011,Mammography screening,50.0,,2303.0,0.753365176,0.717915532,0.788814819
FL,Miami-Dade County,12.0,86.0,2003-2005,Mammography screening,50.0,,5614.0,0.531,0.51,0.55
FL,Miami-Dade County,12.0,86.0,2006-2007,Mammography screening,50.0,,4048.0,0.514,0.49,0.54
FL,Miami-Dade County,12.0,86.0,2008,Mammography screening,50.0,,9999.0,0.544,0.53,0.56
FL,Miami-Dade County,12.0,86.0,2009,Mammography screening,50.0,,9920.0,0.558,0.54,0.57
FL,Miami-Dade County,12.0,86.0,2010,Mammography screening,50.0,,9405.0,0.567,0.55,0.58
FL,Miami-Dade County,12.0,86.0,2011,Mammography screening,50.0,,9420.0,0.565498938,0.550312829,0.580685048
FL,Monroe County,12.0,87.0,2003-2005,Mammography screening,50.0,,432.0,0.66,0.58,0.74
FL,Monroe County,12.0,87.0,2006-2007,Mammography screening,50.0,,283.0,0.65,0.56,0.74
FL,Monroe County,12.0,87.0,2008,Mammography screening,50.0,,725.0,0.617,0.56,0.67
FL,Monroe County,12.0,87.0,2009,Mammography screening,50.0,,774.0,0.612,0.56,0.67
FL,Monroe County,12.0,87.0,2010,Mammography screening,50.0,,840.0,0.625,0.57,0.68
FL,Monroe County,12.0,87.0,2011,Mammography screening,50.0,,882.0,0.605442177,0.554090088,0.656794266
FL,Nassau County,12.0,89.0,2003-2005,Mammography screening,50.0,,430.0,0.661,0.58,0.74
FL,Nassau County,12.0,89.0,2006-2007,Mammography screening,50.0,,292.0,0.695,0.6,0.79
FL,Nassau County,12.0,89.0,2008,Mammography screening,50.0,,747.0,0.722,0.66,0.78
FL,Nassau County,12.0,89.0,2009,Mammography screening,50.0,,800.0,0.726,0.67,0.79
FL,Nassau County,12.0,89.0,2010,Mammography screening,50.0,,841.0,0.727,0.67,0.78
FL,Nassau County,12.0,89.0,2011,Mammography screening,50.0,,900.0,0.733333333,0.677385209,0.789281458
FL,Okaloosa County,12.0,91.0,2003-2005,Mammography screening,50.0,,1311.0,0.711,0.67,0.76
FL,Okaloosa County,12.0,91.0,2006-2007,Mammography screening,50.0,,821.0,0.705,0.65,0.76
FL,Okaloosa County,12.0,91.0,2008,Mammography screening,50.0,,1918.0,0.723,0.69,0.76
FL,Okaloosa County,12.0,91.0,2009,Mammography screening,50.0,,1895.0,0.707,0.67,0.74
FL,Okaloosa County,12.0,91.0,2010,Mammography screening,50.0,,2023.0,0.698,0.66,0.73
FL,Okaloosa County,12.0,91.0,2011,Mammography screening,50.0,,2083.0,0.669707153,0.634562933,0.704851373
FL,Okeechobee County,12.0,93.0,2003-2005,Mammography screening,50.0,,231.0,0.571,0.47,0.67
FL,Okeechobee County,12.0,93.0,2006-2007,Mammography screening,50.0,,,,,
FL,Okeechobee County,12.0,93.0,2008,Mammography screening,50.0,,383.0,0.642,0.56,0.72
FL,Okeechobee County,12.0,93.0,2009,Mammography screening,50.0,,369.0,0.631,0.55,0.71
FL,Okeechobee County,12.0,93.0,2010,Mammography screening,50.0,,349.0,0.605,0.52,0.69
FL,Okeechobee County,12.0,93.0,2011,Mammography screening,50.0,,372.0,0.602150538,0.523294102,0.681006973
FL,Orange County,12.0,95.0,2003-2005,Mammography screening,50.0,,3488.0,0.623,0.6,0.65
FL,Orange County,12.0,95.0,2006-2007,Mammography screening,50.0,,2091.0,0.591,0.56,0.62
FL,Orange County,12.0,95.0,2008,Mammography screening,50.0,,5021.0,0.66,0.64,0.68
FL,Orange County,12.0,95.0,2009,Mammography screening,50.0,,4995.0,0.665,0.64,0.69
FL,Orange County,12.0,95.0,2010,Mammography screening,50.0,,5107.0,0.657,0.64,0.68
FL,Orange County,12.0,95.0,2011,Mammography screening,50.0,,5533.0,0.625158142,0.604324237,0.645992047
FL,Osceola County,12.0,97.0,2003-2005,Mammography screening,50.0,,869.0,0.558,0.51,0.61
FL,Osceola County,12.0,97.0,2006-2007,Mammography screening,50.0,,488.0,0.57,0.5,0.64
FL,Osceola County,12.0,97.0,2008,Mammography screening,50.0,,1104.0,0.615,0.57,0.66
FL,Osceola County,12.0,97.0,2009,Mammography screening,50.0,,1148.0,0.603,0.56,0.65
FL,Osceola County,12.0,97.0,2010,Mammography screening,50.0,,1189.0,0.579,0.54,0.62
FL,Osceola County,12.0,97.0,2011,Mammography screening,50.0,,1232.0,0.54788961,0.50655658,0.589222641
FL,Palm Beach County,12.0,99.0,2003-2005,Mammography screening,50.0,,6197.0,0.727,0.71,0.75
FL,Palm Beach County,12.0,99.0,2006-2007,Mammography screening,50.0,,4163.0,0.706,0.68,0.73
FL,Palm Beach County,12.0,99.0,2008,Mammography screening,50.0,,10205.0,0.762,0.74,0.78
FL,Palm Beach County,12.0,99.0,2009,Mammography screening,50.0,,10586.0,0.766,0.75,0.78
FL,Palm Beach County,12.0,99.0,2010,Mammography screening,50.0,,10548.0,0.764,0.75,0.78
FL,Palm Beach County,12.0,99.0,2011,Mammography screening,50.0,,10825.0,0.733487298,0.717353433,0.749621163
FL,Pasco County,12.0,101.0,2003-2005,Mammography screening,50.0,,2203.0,0.732,0.7,0.77
FL,Pasco County,12.0,101.0,2006-2007,Mammography screening,50.0,,1401.0,0.707,0.66,0.75
FL,Pasco County,12.0,101.0,2008,Mammography screening,50.0,,3176.0,0.734,0.7,0.76
FL,Pasco County,12.0,101.0,2009,Mammography screening,50.0,,3273.0,0.728,0.7,0.76
FL,Pasco County,12.0,101.0,2010,Mammography screening,50.0,,3327.0,0.721,0.69,0.75
FL,Pasco County,12.0,101.0,2011,Mammography screening,50.0,,3404.0,0.688601645,0.660724691,0.7164786
FL,Pinellas County,12.0,103.0,2003-2005,Mammography screening,50.0,,4625.0,0.677,0.65,0.7
FL,Pinellas County,12.0,103.0,2006-2007,Mammography screening,50.0,,2844.0,0.688,0.66,0.72
FL,Pinellas County,12.0,103.0,2008,Mammography screening,50.0,,6311.0,0.711,0.69,0.73
FL,Pinellas County,12.0,103.0,2009,Mammography screening,50.0,,6441.0,0.711,0.69,0.73
FL,Pinellas County,12.0,103.0,2010,Mammography screening,50.0,,6411.0,0.7,0.68,0.72
FL,Pinellas County,12.0,103.0,2011,Mammography screening,50.0,,6709.0,0.671933224,0.652318137,0.691548311
FL,Polk County,12.0,105.0,2003-2005,Mammography screening,50.0,,3782.0,0.679,0.65,0.71
FL,Polk County,12.0,105.0,2006-2007,Mammography screening,50.0,,1905.0,0.69,0.65,0.73
FL,Polk County,12.0,105.0,2008,Mammography screening,50.0,,4679.0,0.72,0.7,0.74
FL,Polk County,12.0,105.0,2009,Mammography screening,50.0,,4711.0,0.72,0.7,0.74
FL,Polk County,12.0,105.0,2010,Mammography screening,50.0,,4624.0,0.697,0.67,0.72
FL,Polk County,12.0,105.0,2011,Mammography screening,50.0,,4711.0,0.672256421,0.648842886,0.695669957
FL,Putnam County,12.0,107.0,2003-2005,Mammography screening,50.0,,596.0,0.653,0.59,0.72
FL,Putnam County,12.0,107.0,2006-2007,Mammography screening,50.0,,386.0,0.655,0.57,0.74
FL,Putnam County,12.0,107.0,2008,Mammography screening,50.0,,998.0,0.669,0.62,0.72
FL,Putnam County,12.0,107.0,2009,Mammography screening,50.0,,1044.0,0.674,0.62,0.72
FL,Putnam County,12.0,107.0,2010,Mammography screening,50.0,,868.0,0.669,0.61,0.72
FL,Putnam County,12.0,107.0,2011,Mammography screening,50.0,,882.0,0.640589569,0.58776795,0.693411188
FL,St. Johns County,12.0,109.0,2003-2005,Mammography screening,50.0,,993.0,0.725,0.67,0.78
FL,St. Johns County,12.0,109.0,2006-2007,Mammography screening,50.0,,676.0,0.698,0.64,0.76
FL,St. Johns County,12.0,109.0,2008,Mammography screening,50.0,,1839.0,0.78,0.74,0.82
FL,St. Johns County,12.0,109.0,2009,Mammography screening,50.0,,1951.0,0.759,0.72,0.8
FL,St. Johns County,12.0,109.0,2010,Mammography screening,50.0,,2071.0,0.746,0.71,0.78
FL,St. Johns County,12.0,109.0,2011,Mammography screening,50.0,,2228.0,0.727558348,0.692139667,0.76297703
