state,county,state_code,county_code,year_span,measure_name,measure_id,numerator,denominator,raw_value,confidence_lower,confidence_upper
IN,Lawrence County,18,93,2006,Uninsured,85,5195,38984,0.133,13.25296,0.18004
IN,Lawrence County,18,93,2007,Uninsured,85,4909,38685,0.127,0.08976,0.16424
IN,Lawrence County,18,93,2008,Uninsured,85,6056,38186,0.159,0.13352,0.18448
IN,Lawrence County,18,93,2009,Uninsured,85,6407,37457,0.171,0.155510638,0.186489362
IN,Lawrence County,18,93,2010,Uninsured,85,6653,38225,0.174,0.156181818,0.191818182
IN,Lawrence County,18,93,2011,Uninsured,85,6717,38113,0.176239079,0.159558228,0.19291993
IN,Madison County,18,95,2006,Uninsured,85,13525,106999,0.126,12.56276,0.16324
IN,Madison County,18,95,2007,Uninsured,85,12933,107197,0.121,0.08964,0.15236
IN,Madison County,18,95,2008,Uninsured,85,17912,105279,0.17,0.14648,0.19352
IN,Madison County,18,95,2009,Uninsured,85,18942,107556,0.176,0.161702128,0.190297872
IN,Madison County,18,95,2010,Uninsured,85,17850,105695,0.169,0.153557576,0.184442424
IN,Madison County,18,95,2011,Uninsured,85,17230,105062,0.163998401,0.149700529,0.178296273
IN,Marion County,18,97,2006,Uninsured,85,108587,780375,0.139,13.87256,0.16644
IN,Marion County,18,97,2007,Uninsured,85,102372,784239,0.131,0.10552,0.15648
IN,Marion County,18,97,2008,Uninsured,85,125917,770190,0.163,0.14732,0.17868
IN,Marion County,18,97,2009,Uninsured,85,140148,769455,0.182,0.172468085,0.191531915
IN,Marion County,18,97,2010,Uninsured,85,158414,796160,0.199,0.188309091,0.209690909
IN,Marion County,18,97,2011,Uninsured,85,149123,800091,0.186382549,0.175659145,0.197105953
IN,Marshall County,18,99,2006,Uninsured,85,6950,40871,0.17,16.95492,0.21508
IN,Marshall County,18,99,2007,Uninsured,85,5957,40503,0.147,0.10976,0.18424
IN,Marshall County,18,99,2008,Uninsured,85,7358,40115,0.183,0.15556,0.21044
IN,Marshall County,18,99,2009,Uninsured,85,7627,39527,0.193,0.176319149,0.209680851
IN,Marshall County,18,99,2010,Uninsured,85,7955,39794,0.2,0.180993939,0.219006061
IN,Marshall County,18,99,2011,Uninsured,85,7605,39777,0.191190889,0.173318549,0.20906323
IN,Martin County,18,101,2006,Uninsured,85,1139,8621,0.132,13.15296,0.17904
IN,Martin County,18,101,2007,Uninsured,85,1040,8514,0.122,0.08672,0.15728
IN,Martin County,18,101,2008,Uninsured,85,1371,8413,0.163,0.13556,0.19044
IN,Martin County,18,101,2009,Uninsured,85,1423,8260,0.172,0.155319149,0.188680851
IN,Martin County,18,101,2010,Uninsured,85,1363,8625,0.158,0.138993939,0.177006061
IN,Martin County,18,101,2011,Uninsured,85,1343,8609,0.155999535,0.139318684,0.172680386
IN,Miami County,18,103,2006,Uninsured,85,3462,29144,0.119,11.85688,0.16212
IN,Miami County,18,103,2007,Uninsured,85,3330,28623,0.116,0.08072,0.15128
IN,Miami County,18,103,2008,Uninsured,85,4094,28333,0.145,0.12148,0.16852
IN,Miami County,18,103,2009,Uninsured,85,5487,30274,0.181,0.16312766,0.19887234
IN,Miami County,18,103,2010,Uninsured,85,4918,28419,0.173,0.155181818,0.190818182
IN,Miami County,18,103,2011,Uninsured,85,4958,28151,0.17612163,0.158249289,0.19399397
IN,Monroe County,18,105,2006,Uninsured,85,25166,103825,0.242,24.14316,0.29884
IN,Monroe County,18,105,2007,Uninsured,85,21951,103382,0.212,0.16104,0.26296
IN,Monroe County,18,105,2008,Uninsured,85,15276,102594,0.149,0.12352,0.17448
IN,Monroe County,18,105,2009,Uninsured,85,18857,113430,0.166,0.149319149,0.182680851
IN,Monroe County,18,105,2010,Uninsured,85,18547,110077,0.168,0.148993939,0.187006061
IN,Monroe County,18,105,2011,Uninsured,85,19757,111329,0.177464991,0.158401161,0.196528821
IN,Montgomery County,18,107,2006,Uninsured,85,4095,31647,0.129,12.85492,0.17408
IN,Montgomery County,18,107,2007,Uninsured,85,3844,31414,0.122,0.08672,0.15728
IN,Montgomery County,18,107,2008,Uninsured,85,4574,31039,0.147,0.12348,0.17052
IN,Montgomery County,18,107,2009,Uninsured,85,4778,31156,0.153,0.137510638,0.168489362
IN,Montgomery County,18,107,2010,Uninsured,85,5325,31120,0.171,0.153181818,0.188818182
IN,Montgomery County,18,107,2011,Uninsured,85,5273,31392,0.167972732,0.151291881,0.184653583
IN,Morgan County,18,109,2006,Uninsured,85,8172,62141,0.132,13.15296,0.17904
IN,Morgan County,18,109,2007,Uninsured,85,7708,62561,0.123,0.08772,0.15828
IN,Morgan County,18,109,2008,Uninsured,85,9069,61461,0.148,0.12448,0.17152
IN,Morgan County,18,109,2009,Uninsured,85,8718,60284,0.145,0.131893617,0.158106383
IN,Morgan County,18,109,2010,Uninsured,85,9538,59341,0.161,0.145557576,0.176442424
IN,Morgan County,18,109,2011,Uninsured,85,9062,59325,0.152751791,0.137262429,0.168241153
IN,Newton County,18,111,2006,Uninsured,85,2023,12183,0.166,16.54708,0.21892
IN,Newton County,18,111,2007,Uninsured,85,1915,11961,0.16,0.11688,0.20312
IN,Newton County,18,111,2008,Uninsured,85,2091,11849,0.176,0.1466,0.2054
IN,Newton County,18,111,2009,Uninsured,85,2094,11483,0.182,0.165319149,0.198680851
IN,Newton County,18,111,2010,Uninsured,85,1949,11740,0.166,0.148181818,0.183818182
IN,Newton County,18,111,2011,Uninsured,85,2094,11634,0.179989685,0.162117345,0.197862026
IN,Noble County,18,113,2006,Uninsured,85,7376,42406,0.174,17.34512,0.22888
IN,Noble County,18,113,2007,Uninsured,85,6582,41936,0.157,0.11388,0.20012
IN,Noble County,18,113,2008,Uninsured,85,7138,41687,0.171,0.14356,0.19844
IN,Noble County,18,113,2009,Uninsured,85,8272,41619,0.199,0.18112766,0.21687234
IN,Noble County,18,113,2010,Uninsured,85,8339,41116,0.203,0.183993939,0.222006061
IN,Noble County,18,113,2011,Uninsured,85,8097,41023,0.197377081,0.178313251,0.216440911
IN,Ohio County,18,115,2006,Uninsured,85,721,5053,0.143,14.25296,0.19004
IN,Ohio County,18,115,2007,Uninsured,85,718,5031,0.143,0.1038,0.1822
IN,Ohio County,18,115,2008,Uninsured,85,751,4982,0.151,0.12356,0.17844
IN,Ohio County,18,115,2009,Uninsured,85,768,4872,0.158,0.141319149,0.174680851
IN,Ohio County,18,115,2010,Uninsured,85,806,5072,0.159,0.139993939,0.178006061
IN,Ohio County,18,115,2011,Uninsured,85,788,4998,0.157663065,0.139790725,0.175535406
IN,Orange County,18,117,2006,Uninsured,85,2250,16814,0.134,13.35296,0.18104
IN,Orange County,18,117,2007,Uninsured,85,1967,16764,0.117,0.08172,0.15228
IN,Orange County,18,117,2008,Uninsured,85,2668,16577,0.161,0.13356,0.18844
IN,Orange County,18,117,2009,Uninsured,85,2890,16340,0.177,0.15912766,0.19487234
IN,Orange County,18,117,2010,Uninsured,85,2934,16569,0.177,0.157993939,0.196006061
IN,Orange County,18,117,2011,Uninsured,85,2911,16701,0.17430094,0.15523711,0.19336477
IN,Owen County,18,119,2006,Uninsured,85,3077,19477,0.158,15.74708,0.21092
IN,Owen County,18,119,2007,Uninsured,85,2867,19217,0.149,0.10784,0.19016
IN,Owen County,18,119,2008,Uninsured,85,3203,19159,0.167,0.1376,0.1964
IN,Owen County,18,119,2009,Uninsured,85,3419,18834,0.182,0.165319149,0.198680851
IN,Owen County,18,119,2010,Uninsured,85,3143,18262,0.172,0.152993939,0.191006061
IN,Owen County,18,119,2011,Uninsured,85,3362,18159,0.185142354,0.167270013,0.203014694
IN,Parke County,18,121,2006,Uninsured,85,1976,13448,0.147,14.64904,0.19796
IN,Parke County,18,121,2007,Uninsured,85,1763,13378,0.132,0.0928,0.1712
IN,Parke County,18,121,2008,Uninsured,85,2322,13271,0.175,0.1456,0.2044
IN,Parke County,18,121,2009,Uninsured,85,2794,14139,0.198,0.17893617,0.21706383
IN,Parke County,18,121,2010,Uninsured,85,2662,12957,0.205,0.183618182,0.226381818
IN,Parke County,18,121,2011,Uninsured,85,2491,12835,0.194078691,0.175014861,0.213142521
IN,Perry County,18,123,2006,Uninsured,85,1760,14951,0.118,11.75688,0.16112
IN,Perry County,18,123,2007,Uninsured,85,1745,14912,0.117,0.08172,0.15228
IN,Perry County,18,123,2008,Uninsured,85,2241,14730,0.152,0.12456,0.17944
IN,Perry County,18,123,2009,Uninsured,85,2706,15676,0.173,0.15512766,0.19087234
IN,Perry County,18,123,2010,Uninsured,85,2398,14981,0.16,0.142181818,0.177818182
IN,Perry County,18,123,2011,Uninsured,85,2289,14985,0.152752753,0.136071902,0.169433604
IN,Pike County,18,125,2006,Uninsured,85,1328,10675,0.124,12.35884,0.16516
IN,Pike County,18,125,2007,Uninsured,85,1200,10601,0.113,0.07968,0.14632
IN,Pike County,18,125,2008,Uninsured,85,1449,10448,0.139,0.11352,0.16448
IN,Pike County,18,125,2009,Uninsured,85,1585,10022,0.158,0.142510638,0.173489362
IN,Pike County,18,125,2010,Uninsured,85,1573,10520,0.15,0.132181818,0.167818182
IN,Pike County,18,125,2011,Uninsured,85,1588,10420,0.152399232,0.135718381,0.169080083
IN,Porter County,18,127,2006,Uninsured,85,23747,141463,0.168,16.75492,0.21308
IN,Porter County,18,127,2007,Uninsured,85,18840,142388,0.132,0.09672,0.16728
IN,Porter County,18,127,2008,Uninsured,85,18441,138145,0.133,0.1134,0.1526
IN,Porter County,18,127,2009,Uninsured,85,18055,138089,0.131,0.119085106,0.142914894
IN,Porter County,18,127,2010,Uninsured,85,19355,139830,0.138,0.124933333,0.151066667
IN,Porter County,18,127,2011,Uninsured,85,19016,140199,0.135635775,0.122529392,0.148742158
IN,Posey County,18,129,2006,Uninsured,85,2724,22976,0.119,11.86276,0.15624
IN,Posey County,18,129,2007,Uninsured,85,2597,22736,0.114,0.08068,0.14732
IN,Posey County,18,129,2008,Uninsured,85,2643,22317,0.118,0.09644,0.13956
IN,Posey County,18,129,2009,Uninsured,85,2547,21767,0.117,0.105085106,0.128914894
IN,Posey County,18,129,2010,Uninsured,85,2629,21825,0.12,0.105745455,0.134254546
IN,Posey County,18,129,2011,Uninsured,85,2506,21628,0.115868319,0.102761936,0.128974702
IN,Pulaski County,18,131,2006,Uninsured,85,1725,11624,0.148,14.75296,0.19504
IN,Pulaski County,18,131,2007,Uninsured,85,1617,11481,0.141,0.1018,0.1802
IN,Pulaski County,18,131,2008,Uninsured,85,1945,11372,0.171,0.1416,0.2004
IN,Pulaski County,18,131,2009,Uninsured,85,1892,11168,0.169,0.152319149,0.185680851
IN,Pulaski County,18,131,2010,Uninsured,85,1908,10964,0.174,0.154993939,0.193006061
IN,Pulaski County,18,131,2011,Uninsured,85,1856,10937,0.169699186,0.151826846,0.187571527
IN,Putnam County,18,133,2006,Uninsured,85,3919,28175,0.139,13.85492,0.18408
IN,Putnam County,18,133,2007,Uninsured,85,3529,27848,0.127,0.09172,0.16228
IN,Putnam County,18,133,2008,Uninsured,85,3985,27579,0.144,0.11852,0.16948
IN,Putnam County,18,133,2009,Uninsured,85,5331,31037,0.172,0.15412766,0.18987234
IN,Putnam County,18,133,2010,Uninsured,85,4437,27501,0.161,0.144369697,0.177630303
IN,Putnam County,18,133,2011,Uninsured,85,4011,27444,0.146152164,0.130662803,0.161641526
IN,Randolph County,18,135,2006,Uninsured,85,3063,21809,0.14,13.95688,0.18312
IN,Randolph County,18,135,2007,Uninsured,85,2930,21720,0.135,0.09972,0.17028
IN,Randolph County,18,135,2008,Uninsured,85,3621,21524,0.168,0.14056,0.19544
IN,Randolph County,18,135,2009,Uninsured,85,3587,21045,0.17,0.154510638,0.185489362
IN,Randolph County,18,135,2010,Uninsured,85,3618,21504,0.168,0.148993939,0.187006061
IN,Randolph County,18,135,2011,Uninsured,85,3765,21402,0.175918139,0.158045798,0.193790479
IN,Ripley County,18,137,2006,Uninsured,85,3259,23729,0.137,13.65296,0.18404
IN,Ripley County,18,137,2007,Uninsured,85,3023,23665,0.128,0.09076,0.16524
IN,Ripley County,18,137,2008,Uninsured,85,3282,23285,0.141,0.11748,0.16452
IN,Ripley County,18,137,2009,Uninsured,85,3879,22786,0.17,0.154510638,0.185489362
IN,Ripley County,18,137,2010,Uninsured,85,3938,24250,0.162,0.144181818,0.179818182
IN,Ripley County,18,137,2011,Uninsured,85,3501,24144,0.14500497,0.129515609,0.160494332
IN,Rush County,18,139,2006,Uninsured,85,1992,14943,0.133,13.25296,0.18004
IN,Rush County,18,139,2007,Uninsured,85,1938,14673,0.132,0.09476,0.16924
IN,Rush County,18,139,2008,Uninsured,85,2352,14491,0.162,0.13652,0.18748
IN,Rush County,18,139,2009,Uninsured,85,2497,14215,0.176,0.159319149,0.192680851
IN,Rush County,18,139,2010,Uninsured,85,2468,14499,0.17,0.150993939,0.189006061
IN,Rush County,18,139,2011,Uninsured,85,2341,14438,0.162141571,0.14426923,0.180013911
IN,St. Joseph County,18,141,2006,Uninsured,85,35829,224719,0.159,15.8608,0.1982
IN,St. Joseph County,18,141,2007,Uninsured,85,30744,225352,0.136,0.10268,0.16932
IN,St. Joseph County,18,141,2008,Uninsured,85,34089,221022,0.154,0.1344,0.1736
IN,St. Joseph County,18,141,2009,Uninsured,85,36803,225786,0.163,0.151085106,0.174914894
IN,St. Joseph County,18,141,2010,Uninsured,85,37840,221301,0.171,0.156745455,0.185254546
IN,St. Joseph County,18,141,2011,Uninsured,85,39971,221391,0.180544828,0.167438445,0.193651211
IN,Scott County,18,143,2006,Uninsured,85,2536,20991,0.121,12.05492,0.16608
IN,Scott County,18,143,2007,Uninsured,85,2302,21022,0.11,0.07472,0.14528
IN,Scott County,18,143,2008,Uninsured,85,3384,20613,0.164,0.1346,0.1934
IN,Scott County,18,143,2009,Uninsured,85,3477,20229,0.172,0.155319149,0.188680851
IN,Scott County,18,143,2010,Uninsured,85,3492,20775,0.168,0.148993939,0.187006061
IN,Scott County,18,143,2011,Uninsured,85,3448,20505,0.168154109,0.150281768,0.186026449
IN,Shelby County,18,145,2006,Uninsured,85,4597,38505,0.119,11.85884,0.16016
IN,Shelby County,18,145,2007,Uninsured,85,4480,38564,0.116,0.08072,0.15128
IN,Shelby County,18,145,2008,Uninsured,85,5710,37949,0.15,0.12452,0.17548
IN,Shelby County,18,145,2009,Uninsured,85,5960,37527,0.159,0.143510638,0.174489362
IN,Shelby County,18,145,2010,Uninsured,85,6261,37595,0.167,0.150369697,0.183630303
IN,Shelby County,18,145,2011,Uninsured,85,6053,37512,0.161361698,0.144680847,0.178042549
IN,Spencer County,18,147,2006,Uninsured,85,2776,17564,0.158,15.74904,0.20896
IN,Spencer County,18,147,2007,Uninsured,85,2453,17164,0.143,0.10184,0.18416
IN,Spencer County,18,147,2008,Uninsured,85,2374,16913,0.14,0.11648,0.16352
IN,Spencer County,18,147,2009,Uninsured,85,2512,16625,0.151,0.136702128,0.165297872
IN,Spencer County,18,147,2010,Uninsured,85,2577,17523,0.147,0.130369697,0.163630303
IN,Spencer County,18,147,2011,Uninsured,85,2350,17528,0.1340712,0.119773328,0.148369073
IN,Starke County,18,149,2006,Uninsured,85,3008,20077,0.15,14.94904,0.20096
IN,Starke County,18,149,2007,Uninsured,85,2563,20153,0.127,0.0878,0.1662
IN,Starke County,18,149,2008,Uninsured,85,3529,19859,0.178,0.1486,0.2074
IN,Starke County,18,149,2009,Uninsured,85,3545,19535,0.181,0.164319149,0.197680851
IN,Starke County,18,149,2010,Uninsured,85,3554,19816,0.179,0.159993939,0.198006061
IN,Starke County,18,149,2011,Uninsured,85,3486,19596,0.177893448,0.160021107,0.195765788
IN,Steuben County,18,151,2006,Uninsured,85,4170,28704,0.145,14.451,0.194
IN,Steuben County,18,151,2007,Uninsured,85,3817,28466,0.134,0.0948,0.1732
IN,Steuben County,18,151,2008,Uninsured,85,4323,28154,0.154,0.12852,0.17948
IN,Steuben County,18,151,2009,Uninsured,85,4847,28335,0.171,0.154319149,0.187680851
IN,Steuben County,18,151,2010,Uninsured,85,4781,27790,0.172,0.154181818,0.189818182
IN,Steuben County,18,151,2011,Uninsured,85,4693,27574,0.170196562,0.152324222,0.188068902
IN,Sullivan County,18,153,2006,Uninsured,85,2323,16600,0.14,13.951,0.189
IN,Sullivan County,18,153,2007,Uninsured,85,2288,16498,0.139,0.0998,0.1782
IN,Sullivan County,18,153,2008,Uninsured,85,2853,16324,0.175,0.1456,0.2044
IN,Sullivan County,18,153,2009,Uninsured,85,3089,17752,0.174,0.15612766,0.19187234
IN,Sullivan County,18,153,2010,Uninsured,85,2705,16065,0.168,0.150181818,0.185818182
IN,Sullivan County,18,153,2011,Uninsured,85,2551,15902,0.160420073,0.142547733,0.178292413
IN,Switzerland County,18,155,2006,Uninsured,85,1261,8463,0.149,14.84904,0.19996
IN,Switzerland County,18,155,2007,Uninsured,85,1197,8388,0.143,0.09988,0.18612
IN,Switzerland County,18,155,2008,Uninsured,85,1472,8348,0.176,0.14464,0.20736
IN,Switzerland County,18,155,2009,Uninsured,85,1591,8229,0.193,0.17393617,0.21206383
IN,Switzerland County,18,155,2010,Uninsured,85,1735,9015,0.193,0.170430303,0.215569697
IN,Switzerland County,18,155,2011,Uninsured,85,1594,8947,0.178160277,0.157904958,0.198415596
IN,Tippecanoe County,18,157,2006,Uninsured,85,31522,136006,0.232,23.13728,0.29472
IN,Tippecanoe County,18,157,2007,Uninsured,85,26882,136019,0.198,0.14508,0.25092
IN,Tippecanoe County,18,157,2008,Uninsured,85,19632,134842,0.146,0.12248,0.16952
IN,Tippecanoe County,18,157,2009,Uninsured,85,24100,147154,0.164,0.148510638,0.179489362
IN,Tippecanoe County,18,157,2010,Uninsured,85,26769,143080,0.187,0.167993939,0.206006061
IN,Tippecanoe County,18,157,2011,Uninsured,85,25469,144908,0.175759792,0.157887452,0.193632133
IN,Tipton County,18,159,2006,Uninsured,85,1685,13637,0.124,12.3608,0.1632
IN,Tipton County,18,159,2007,Uninsured,85,1590,13417,0.119,0.08568,0.15232
IN,Tipton County,18,159,2008,Uninsured,85,1838,13232,0.139,0.11548,0.16252
IN,Tipton County,18,159,2009,Uninsured,85,1747,12941,0.135,0.120702128,0.149297872
IN,Tipton County,18,159,2010,Uninsured,85,1908,12992,0.147,0.130369697,0.163630303
IN,Tipton County,18,159,2011,Uninsured,85,1976,12892,0.153273348,0.136592497,0.169954199
IN,Union County,18,161,2006,Uninsured,85,1006,6155,0.164,16.351,0.213
IN,Union County,18,161,2007,Uninsured,85,1053,6009,0.175,0.13188,0.21812
IN,Union County,18,161,2008,Uninsured,85,1046,5964,0.175,0.1456,0.2044
IN,Union County,18,161,2009,Uninsured,85,1016,5841,0.174,0.15612766,0.19187234
IN,Union County,18,161,2010,Uninsured,85,1105,6406,0.172,0.151806061,0.192193939
IN,Union County,18,161,2011,Uninsured,85,1079,6389,0.168884019,0.14982019,0.187947849
IN,Vanderburgh County,18,163,2006,Uninsured,85,17349,146355,0.119,11.86276,0.15624
IN,Vanderburgh County,18,163,2007,Uninsured,85,16398,146768,0.112,0.07868,0.14532
IN,Vanderburgh County,18,163,2008,Uninsured,85,19723,143808,0.137,0.1174,0.1566
IN,Vanderburgh County,18,163,2009,Uninsured,85,21925,145311,0.151,0.137893617,0.164106383
IN,Vanderburgh County,18,163,2010,Uninsured,85,22420,148037,0.151,0.136745455,0.165254546
IN,Vanderburgh County,18,163,2011,Uninsured,85,22700,148661,0.152696403,0.138398531,0.166994276
IN,Vermillion County,18,165,2006,Uninsured,85,1809,13916,0.13,12.95492,0.17508
IN,Vermillion County,18,165,2007,Uninsured,85,1653,13670,0.121,0.08572,0.15628
IN,Vermillion County,18,165,2008,Uninsured,85,1972,13520,0.146,0.12052,0.17148
IN,Vermillion County,18,165,2009,Uninsured,85,2035,13272,0.153,0.137510638,0.168489362
IN,Vermillion County,18,165,2010,Uninsured,85,2016,13351,0.151,0.133181818,0.168818182
IN,Vermillion County,18,165,2011,Uninsured,85,2079,13386,0.15531152,0.138630668,0.171992371
IN,Vigo County,18,167,2006,Uninsured,85,11869,84906,0.14,13.95296,0.18704
IN,Vigo County,18,167,2007,Uninsured,85,10952,85225,0.129,0.0898,0.1682
IN,Vigo County,18,167,2008,Uninsured,85,13126,83797,0.157,0.13348,0.18052
IN,Vigo County,18,167,2009,Uninsured,85,15336,89339,0.172,0.156510638,0.187489362
IN,Vigo County,18,167,2010,Uninsured,85,14922,85017,0.176,0.158181818,0.193818182
IN,Vigo County,18,167,2011,Uninsured,85,14894,85216,0.174779384,0.156907044,0.192651725
IN,Wabash County,18,169,2006,Uninsured,85,2872,26424,0.109,10.8608,0.1482
IN,Wabash County,18,169,2007,Uninsured,85,2834,26285,0.108,0.07468,0.14132
IN,Wabash County,18,169,2008,Uninsured,85,3778,25898,0.146,0.12052,0.17148
IN,Wabash County,18,169,2009,Uninsured,85,4252,26108,0.163,0.147510638,0.178489362
IN,Wabash County,18,169,2010,Uninsured,85,3900,25580,0.152,0.135369697,0.168630303
IN,Wabash County,18,169,2011,Uninsured,85,3892,25344,0.153566919,0.138077558,0.169056281
IN,Warren County,18,171,2006,Uninsured,85,1196,7369,0.162,16.14904,0.21296
IN,Warren County,18,171,2007,Uninsured,85,1050,7355,0.143,0.1038,0.1822
IN,Warren County,18,171,2008,Uninsured,85,1131,7298,0.155,0.12756,0.18244
IN,Warren County,18,171,2009,Uninsured,85,1028,7077,0.145,0.130702128,0.159297872
IN,Warren County,18,171,2010,Uninsured,85,1141,7021,0.163,0.143993939,0.182006061
IN,Warren County,18,171,2011,Uninsured,85,1042,6921,0.150556278,0.133875427,0.167237129
IN,Warrick County,18,173,2006,Uninsured,85,5594,50433,0.111,11.06472,0.14628
IN,Warrick County,18,173,2007,Uninsured,85,5243,50751,0.103,0.0736,0.1324
IN,Warrick County,18,173,2008,Uninsured,85,6387,49617,0.129,0.10744,0.15056
IN,Warrick County,18,173,2009,Uninsured,85,6510,49283,0.132,0.120085106,0.143914894
IN,Warrick County,18,173,2010,Uninsured,85,6610,50996,0.13,0.115745455,0.144254546
IN,Warrick County,18,173,2011,Uninsured,85,6048,51106,0.118342269,0.105235886,0.131448652
IN,Washington County,18,175,2006,Uninsured,85,3397,24646,0.138,13.751,0.187
IN,Washington County,18,175,2007,Uninsured,85,3209,24568,0.131,0.0918,0.1702
IN,Washington County,18,175,2008,Uninsured,85,4310,24307,0.177,0.1476,0.2064
IN,Washington County,18,175,2009,Uninsured,85,4444,23602,0.188,0.17012766,0.20587234
IN,Washington County,18,175,2010,Uninsured,85,4658,24359,0.191,0.170806061,0.211193939
IN,Washington County,18,175,2011,Uninsured,85,4224,24228,0.174343735,0.156471394,0.192216075
IN,Wayne County,18,177,2006,Uninsured,85,6832,56320,0.121,12.05884,0.16216
IN,Wayne County,18,177,2007,Uninsured,85,5972,56069,0.107,0.07564,0.13836
IN,Wayne County,18,177,2008,Uninsured,85,9384,55249,0.17,0.14256,0.19744
IN,Wayne County,18,177,2009,Uninsured,85,9977,55054,0.181,0.164319149,0.197680851
IN,Wayne County,18,177,2010,Uninsured,85,10632,55912,0.19,0.170993939,0.209006061
IN,Wayne County,18,177,2011,Uninsured,85,9776,55667,0.175615715,0.158934864,0.192296566
IN,Wells County,18,179,2006,Uninsured,85,2796,23767,0.118,11.7608,0.1572
IN,Wells County,18,179,2007,Uninsured,85,2773,23635,0.117,0.08368,0.15032
IN,Wells County,18,179,2008,Uninsured,85,3117,23341,0.134,0.11048,0.15752
IN,Wells County,18,179,2009,Uninsured,85,3296,22794,0.145,0.130702128,0.159297872
IN,Wells County,18,179,2010,Uninsured,85,3517,22987,0.153,0.136369697,0.169630303
IN,Wells County,18,179,2011,Uninsured,85,3281,23048,0.142355085,0.126865723,0.157844447
IN,White County,18,181,2006,Uninsured,85,3368,20032,0.168,16.75296,0.21504
IN,White County,18,181,2007,Uninsured,85,3034,19781,0.153,0.1138,0.1922
IN,White County,18,181,2008,Uninsured,85,3552,19642,0.181,0.15356,0.20844
IN,White County,18,181,2009,Uninsured,85,3564,19116,0.186,0.169319149,0.202680851
IN,White County,18,181,2010,Uninsured,85,3928,20206,0.194,0.174993939,0.213006061
IN,White County,18,181,2011,Uninsured,85,3884,20162,0.192639619,0.174767279,0.21051196
IN,Whitley County,18,183,2006,Uninsured,85,3858,28507,0.135,13.45492,0.18008
IN,Whitley County,18,183,2007,Uninsured,85,3446,28321,0.122,0.08672,0.15728
IN,Whitley County,18,183,2008,Uninsured,85,3505,27941,0.125,0.10148,0.14852
IN,Whitley County,18,183,2009,Uninsured,85,3705,27625,0.134,0.120893617,0.147106383
IN,Whitley County,18,183,2010,Uninsured,85,4112,28267,0.145,0.128369697,0.161630303
IN,Whitley County,18,183,2011,Uninsured,85,3951,28238,0.139917841,0.12442848,0.155407203
IA,Iowa,19,0,2006,Uninsured,85,272711,2526168,0.108,10.78824,0.11976
IA,Iowa,19,0,2007,Uninsured,85,274879,2535690,0.108,0.09428,0.12172
IA,Iowa,19,0,2008,Uninsured,85,248020,2481964,0.1,0.09412,0.10588
IA,Iowa,19,0,2009,Uninsured,85,247530,2486915,0.1,0.096425532,0.103574468
IA,Iowa,19,0,2010,Uninsured,85,270219,2516872,0.107,0.103436364,0.110563636
IA,Iowa,19,0,2011,Uninsured,85,263528,2528343,0.104229529,0.100655061,0.107803997
IA,Adair County,19,1,2006,Uninsured,85,699,5977,0.117,11.66276,0.15424
IA,Adair County,19,1,2007,Uninsured,85,696,5843,0.119,0.08568,0.15232
IA,Adair County,19,1,2008,Uninsured,85,604,5749,0.105,0.08344,0.12656
IA,Adair County,19,1,2009,Uninsured,85,533,5528,0.096,0.084085106,0.107914894
IA,Adair County,19,1,2010,Uninsured,85,643,5973,0.108,0.092557576,0.123442424
IA,Adair County,19,1,2011,Uninsured,85,610,5887,0.103618142,0.089320269,0.117916014
IA,Adams County,19,3,2006,Uninsured,85,403,3228,0.125,12.45884,0.16616
IA,Adams County,19,3,2007,Uninsured,85,391,3169,0.124,0.08676,0.16124
IA,Adams County,19,3,2008,Uninsured,85,364,3110,0.117,0.09348,0.14052
IA,Adams County,19,3,2009,Uninsured,85,357,2977,0.12,0.105702128,0.134297872
IA,Adams County,19,3,2010,Uninsured,85,405,3132,0.129,0.111181818,0.146818182
IA,Adams County,19,3,2011,Uninsured,85,394,3132,0.125798212,0.109117361,0.142479063
IA,Allamakee County,19,5,2006,Uninsured,85,1945,11913,0.163,16.24904,0.21396
IA,Allamakee County,19,5,2007,Uninsured,85,1819,11735,0.155,0.11188,0.19812
IA,Allamakee County,19,5,2008,Uninsured,85,1578,11662,0.135,0.10952,0.16048
IA,Allamakee County,19,5,2009,Uninsured,85,1545,11365,0.136,0.120510638,0.151489362
IA,Allamakee County,19,5,2010,Uninsured,85,2057,11317,0.182,0.161806061,0.202193939
IA,Allamakee County,19,5,2011,Uninsured,85,1830,11312,0.161775106,0.143902766,0.179647447
IA,Appanoose County,19,7,2006,Uninsured,85,1098,10658,0.103,10.2706,0.1324
IA,Appanoose County,19,7,2007,Uninsured,85,963,10482,0.092,0.06652,0.11748
IA,Appanoose County,19,7,2008,Uninsured,85,1128,10182,0.111,0.08944,0.13256
IA,Appanoose County,19,7,2009,Uninsured,85,1136,9811,0.116,0.102893617,0.129106383
IA,Appanoose County,19,7,2010,Uninsured,85,1287,10157,0.127,0.110369697,0.143630303
IA,Appanoose County,19,7,2011,Uninsured,85,1246,10169,0.122529256,0.107039894,0.138018617
IA,Audubon County,19,9,2006,Uninsured,85,747,4749,0.157,15.651,0.206
IA,Audubon County,19,9,2007,Uninsured,85,748,4710,0.159,0.11588,0.20212
IA,Audubon County,19,9,2008,Uninsured,85,649,4695,0.138,0.11252,0.16348
