state,county,state_code,county_code,year_span,measure_name,measure_id,numerator,denominator,raw_value,confidence_lower,confidence_upper
IL,Kankakee County,17,91,2011,Preventable hospital stays,5,,14455,81.30142535,76.68013449,85.92271621
IL,Kendall County,17,93,2003-2005,Preventable hospital stays,5,,11889,60,56,65
IL,Kendall County,17,93,2006-2007,Preventable hospital stays,5,,9237,63,58,69
IL,Kendall County,17,93,2008,Preventable hospital stays,5,,7101,63,57,69
IL,Kendall County,17,93,2009,Preventable hospital stays,5,,7322,58,52,64
IL,Kendall County,17,93,2010,Preventable hospital stays,5,,7680,64,58,70
IL,Kendall County,17,93,2011,Preventable hospital stays,5,,7707,67.19126834,61.07748675,73.30504994
IL,Knox County,17,95,2003-2005,Preventable hospital stays,5,,24971,113,109,117
IL,Knox County,17,95,2006-2007,Preventable hospital stays,5,,15648,110,105,115
IL,Knox County,17,95,2008,Preventable hospital stays,5,,7704,105,98,113
IL,Knox County,17,95,2009,Preventable hospital stays,5,,7659,104,96,111
IL,Knox County,17,95,2010,Preventable hospital stays,5,,7789,98,91,105
IL,Knox County,17,95,2011,Preventable hospital stays,5,,7594,91.36540229,84.55302303,98.17778156
IL,Lake County,17,97,2003-2005,Preventable hospital stays,5,,184000,77,76,78
IL,Lake County,17,97,2006-2007,Preventable hospital stays,5,,129374,73,71,74
IL,Lake County,17,97,2008,Preventable hospital stays,5,,68271,68,66,70
IL,Lake County,17,97,2009,Preventable hospital stays,5,,70221,70,68,72
IL,Lake County,17,97,2010,Preventable hospital stays,5,,72435,67,65,69
IL,Lake County,17,97,2011,Preventable hospital stays,5,,74102,64.8593717,62.99251811,66.7262253
IL,LaSalle County,17,99,2003-2005,Preventable hospital stays,5,,52816,108,106,111
IL,LaSalle County,17,99,2006-2007,Preventable hospital stays,5,,33692,108,105,112
IL,LaSalle County,17,99,2008,Preventable hospital stays,5,,16435,103,98,108
IL,LaSalle County,17,99,2009,Preventable hospital stays,5,,16405,96,91,100
IL,LaSalle County,17,99,2010,Preventable hospital stays,5,,16497,87,82,91
IL,LaSalle County,17,99,2011,Preventable hospital stays,5,,16707,82.58014024,78.29394524,86.86633523
IL,Lawrence County,17,101,2003-2005,Preventable hospital stays,5,,8086,112,104,119
IL,Lawrence County,17,101,2006-2007,Preventable hospital stays,5,,5174,123,113,132
IL,Lawrence County,17,101,2008,Preventable hospital stays,5,,2552,127,113,141
IL,Lawrence County,17,101,2009,Preventable hospital stays,5,,2492,116,103,129
IL,Lawrence County,17,101,2010,Preventable hospital stays,5,,2485,110,97,123
IL,Lawrence County,17,101,2011,Preventable hospital stays,5,,2485,135.3525919,121.0698003,149.6353836
IL,Lee County,17,103,2003-2005,Preventable hospital stays,5,,15703,85,80,89
IL,Lee County,17,103,2006-2007,Preventable hospital stays,5,,10318,78,73,84
IL,Lee County,17,103,2008,Preventable hospital stays,5,,5069,81,73,88
IL,Lee County,17,103,2009,Preventable hospital stays,5,,5003,88,80,96
IL,Lee County,17,103,2010,Preventable hospital stays,5,,5075,83,75,90
IL,Lee County,17,103,2011,Preventable hospital stays,5,,5327,79.57300841,71.92628849,87.21972834
IL,Livingston County,17,105,2003-2005,Preventable hospital stays,5,,14702,79,74,83
IL,Livingston County,17,105,2006-2007,Preventable hospital stays,5,,9315,69,64,74
IL,Livingston County,17,105,2008,Preventable hospital stays,5,,4680,75,67,83
IL,Livingston County,17,105,2009,Preventable hospital stays,5,,4667,67,59,74
IL,Livingston County,17,105,2010,Preventable hospital stays,5,,4722,65,58,72
IL,Livingston County,17,105,2011,Preventable hospital stays,5,,4749,59.86502425,53.01021422,66.71983429
IL,Logan County,17,107,2003-2005,Preventable hospital stays,5,,13186,74,70,79
IL,Logan County,17,107,2006-2007,Preventable hospital stays,5,,8434,65,60,70
IL,Logan County,17,107,2008,Preventable hospital stays,5,,4214,71,63,79
IL,Logan County,17,107,2009,Preventable hospital stays,5,,4216,68,60,75
IL,Logan County,17,107,2010,Preventable hospital stays,5,,4283,57,50,64
IL,Logan County,17,107,2011,Preventable hospital stays,5,,4407,57.62792885,50.64980879,64.6060489
IL,McDonough County,17,109,2003-2005,Preventable hospital stays,5,,12953,81,76,86
IL,McDonough County,17,109,2006-2007,Preventable hospital stays,5,,8277,82,76,88
IL,McDonough County,17,109,2008,Preventable hospital stays,5,,4220,92,83,101
IL,McDonough County,17,109,2009,Preventable hospital stays,5,,4205,78,70,87
IL,McDonough County,17,109,2010,Preventable hospital stays,5,,4255,69,61,76
IL,McDonough County,17,109,2011,Preventable hospital stays,5,,4323,68.69821944,61.06300291,76.33343596
IL,McHenry County,17,111,2003-2005,Preventable hospital stays,5,,81358,89,87,92
IL,McHenry County,17,111,2006-2007,Preventable hospital stays,5,,61160,82,80,84
IL,McHenry County,17,111,2008,Preventable hospital stays,5,,32359,79,76,82
IL,McHenry County,17,111,2009,Preventable hospital stays,5,,33465,75,72,78
IL,McHenry County,17,111,2010,Preventable hospital stays,5,,34813,75,72,78
IL,McHenry County,17,111,2011,Preventable hospital stays,5,,36685,76.10043193,73.12679546,79.0740684
IL,McLean County,17,113,2003-2005,Preventable hospital stays,5,,40062,56,53,58
IL,McLean County,17,113,2006-2007,Preventable hospital stays,5,,26673,59,56,62
IL,McLean County,17,113,2008,Preventable hospital stays,5,,13665,55,51,59
IL,McLean County,17,113,2009,Preventable hospital stays,5,,13799,55,51,59
IL,McLean County,17,113,2010,Preventable hospital stays,5,,14131,62,58,66
IL,McLean County,17,113,2011,Preventable hospital stays,5,,14660,52.62091737,48.90411796,56.33771678
IL,Macon County,17,115,2003-2005,Preventable hospital stays,5,,49976,88,85,90
IL,Macon County,17,115,2006-2007,Preventable hospital stays,5,,32459,88,85,92
IL,Macon County,17,115,2008,Preventable hospital stays,5,,15910,92,87,96
IL,Macon County,17,115,2009,Preventable hospital stays,5,,15961,81,76,85
IL,Macon County,17,115,2010,Preventable hospital stays,5,,16055,76,72,80
IL,Macon County,17,115,2011,Preventable hospital stays,5,,16284,81.58474495,77.28177619,85.8877137
IL,Macoupin County,17,117,2003-2005,Preventable hospital stays,5,,24539,101,97,105
IL,Macoupin County,17,117,2006-2007,Preventable hospital stays,5,,15974,89,84,94
IL,Macoupin County,17,117,2008,Preventable hospital stays,5,,7035,89,82,95
IL,Macoupin County,17,117,2009,Preventable hospital stays,5,,7008,75,69,82
IL,Macoupin County,17,117,2010,Preventable hospital stays,5,,7020,75,69,81
IL,Macoupin County,17,117,2011,Preventable hospital stays,5,,7101,74.38897988,68.13199998,80.64595977
IL,Madison County,17,119,2003-2005,Preventable hospital stays,5,,85318,87,85,89
IL,Madison County,17,119,2006-2007,Preventable hospital stays,5,,57441,83,81,85
IL,Madison County,17,119,2008,Preventable hospital stays,5,,28772,77,74,80
IL,Madison County,17,119,2009,Preventable hospital stays,5,,29110,71,67,74
IL,Madison County,17,119,2010,Preventable hospital stays,5,,29615,68,65,71
IL,Madison County,17,119,2011,Preventable hospital stays,5,,30121,63.19939482,60.34100671,66.05778293
IL,Marion County,17,121,2003-2005,Preventable hospital stays,5,,22559,148,143,153
IL,Marion County,17,121,2006-2007,Preventable hospital stays,5,,15122,156,150,162
IL,Marion County,17,121,2008,Preventable hospital stays,5,,7304,137,128,145
IL,Marion County,17,121,2009,Preventable hospital stays,5,,7399,140,132,149
IL,Marion County,17,121,2010,Preventable hospital stays,5,,7410,152,144,161
IL,Marion County,17,121,2011,Preventable hospital stays,5,,7337,146.3921727,137.6368574,155.1474879
IL,Marshall County,17,123,2003-2005,Preventable hospital stays,5,,6089,92,85,100
IL,Marshall County,17,123,2006-2007,Preventable hospital stays,5,,3839,81,72,90
IL,Marshall County,17,123,2008,Preventable hospital stays,5,,1860,87,73,100
IL,Marshall County,17,123,2009,Preventable hospital stays,5,,1862,79,66,92
IL,Marshall County,17,123,2010,Preventable hospital stays,5,,1881,68,56,79
IL,Marshall County,17,123,2011,Preventable hospital stays,5,,1899,70.36413464,58.45020521,82.27806406
IL,Mason County,17,125,2003-2005,Preventable hospital stays,5,,8724,83,77,89
IL,Mason County,17,125,2006-2007,Preventable hospital stays,5,,5628,75,68,83
IL,Mason County,17,125,2008,Preventable hospital stays,5,,2715,87,76,98
IL,Mason County,17,125,2009,Preventable hospital stays,5,,2715,79,68,89
IL,Mason County,17,125,2010,Preventable hospital stays,5,,2768,67,57,76
IL,Mason County,17,125,2011,Preventable hospital stays,5,,2844,76.51461821,66.26297223,86.76626419
IL,Massac County,17,127,2003-2005,Preventable hospital stays,5,,7673,108,101,116
IL,Massac County,17,127,2006-2007,Preventable hospital stays,5,,5062,124,114,133
IL,Massac County,17,127,2008,Preventable hospital stays,5,,2492,121,107,135
IL,Massac County,17,127,2009,Preventable hospital stays,5,,2489,122,109,136
IL,Massac County,17,127,2010,Preventable hospital stays,5,,2526,137,123,152
IL,Massac County,17,127,2011,Preventable hospital stays,5,,2502,127.2748593,113.2859086,141.2638099
IL,Menard County,17,129,2003-2005,Preventable hospital stays,5,,4943,61,54,68
IL,Menard County,17,129,2006-2007,Preventable hospital stays,5,,3380,70,60,79
IL,Menard County,17,129,2008,Preventable hospital stays,5,,1794,70,57,82
IL,Menard County,17,129,2009,Preventable hospital stays,5,,1801,63,51,75
IL,Menard County,17,129,2010,Preventable hospital stays,5,,1847,74,61,87
IL,Menard County,17,129,2011,Preventable hospital stays,5,,1902,57.70184744,46.55820478,68.8454901
IL,Mercer County,17,131,2003-2005,Preventable hospital stays,5,,7993,71,65,77
IL,Mercer County,17,131,2006-2007,Preventable hospital stays,5,,5117,63,56,70
IL,Mercer County,17,131,2008,Preventable hospital stays,5,,2815,75,65,85
IL,Mercer County,17,131,2009,Preventable hospital stays,5,,2817,57,48,66
IL,Mercer County,17,131,2010,Preventable hospital stays,5,,2808,60,51,69
IL,Mercer County,17,131,2011,Preventable hospital stays,5,,2789,61.52459135,52.30298129,70.74620141
IL,Monroe County,17,133,2003-2005,Preventable hospital stays,5,,9928,97,91,103
IL,Monroe County,17,133,2006-2007,Preventable hospital stays,5,,6642,85,78,92
IL,Monroe County,17,133,2008,Preventable hospital stays,5,,3343,90,79,100
IL,Monroe County,17,133,2009,Preventable hospital stays,5,,3346,84,74,94
IL,Monroe County,17,133,2010,Preventable hospital stays,5,,3402,81,71,91
IL,Monroe County,17,133,2011,Preventable hospital stays,5,,3427,75.44586971,66.20375067,84.68798875
IL,Montgomery County,17,135,2003-2005,Preventable hospital stays,5,,15403,103,98,108
IL,Montgomery County,17,135,2006-2007,Preventable hospital stays,5,,10206,90,85,96
IL,Montgomery County,17,135,2008,Preventable hospital stays,5,,4818,91,83,100
IL,Montgomery County,17,135,2009,Preventable hospital stays,5,,4778,72,65,80
IL,Montgomery County,17,135,2010,Preventable hospital stays,5,,4766,70,63,77
IL,Montgomery County,17,135,2011,Preventable hospital stays,5,,4775,74.5302471,66.97666713,82.08382707
IL,Morgan County,17,137,2003-2005,Preventable hospital stays,5,,15938,90,85,94
IL,Morgan County,17,137,2006-2007,Preventable hospital stays,5,,10599,90,84,96
IL,Morgan County,17,137,2008,Preventable hospital stays,5,,5011,114,105,124
IL,Morgan County,17,137,2009,Preventable hospital stays,5,,5054,95,87,104
IL,Morgan County,17,137,2010,Preventable hospital stays,5,,5130,86,78,94
IL,Morgan County,17,137,2011,Preventable hospital stays,5,,5481,92.84685727,84.7965431,100.8971714
IL,Moultrie County,17,139,2003-2005,Preventable hospital stays,5,,5965,129,120,138
IL,Moultrie County,17,139,2006-2007,Preventable hospital stays,5,,3693,111,101,122
IL,Moultrie County,17,139,2008,Preventable hospital stays,5,,2261,116,102,130
IL,Moultrie County,17,139,2009,Preventable hospital stays,5,,2240,97,85,110
IL,Moultrie County,17,139,2010,Preventable hospital stays,5,,2270,86,74,98
IL,Moultrie County,17,139,2011,Preventable hospital stays,5,,1946,88.0404697,74.95878136,101.122158
IL,Ogle County,17,141,2003-2005,Preventable hospital stays,5,,20015,72,68,76
IL,Ogle County,17,141,2006-2007,Preventable hospital stays,5,,12094,75,70,80
IL,Ogle County,17,141,2008,Preventable hospital stays,5,,6017,70,64,77
IL,Ogle County,17,141,2009,Preventable hospital stays,5,,6091,71,65,78
IL,Ogle County,17,141,2010,Preventable hospital stays,5,,6336,72,65,78
IL,Ogle County,17,141,2011,Preventable hospital stays,5,,6577,77.00276634,70.20542719,83.80010549
IL,Peoria County,17,143,2003-2005,Preventable hospital stays,5,,66980,74,72,76
IL,Peoria County,17,143,2006-2007,Preventable hospital stays,5,,41195,67,65,70
IL,Peoria County,17,143,2008,Preventable hospital stays,5,,20025,71,68,75
IL,Peoria County,17,143,2009,Preventable hospital stays,5,,20040,66,63,70
IL,Peoria County,17,143,2010,Preventable hospital stays,5,,20229,65,62,69
IL,Peoria County,17,143,2011,Preventable hospital stays,5,,20400,70.52114792,66.93430616,74.10798968
IL,Perry County,17,145,2003-2005,Preventable hospital stays,5,,9595,121,114,128
IL,Perry County,17,145,2006-2007,Preventable hospital stays,5,,6407,119,111,127
IL,Perry County,17,145,2008,Preventable hospital stays,5,,3650,117,106,128
IL,Perry County,17,145,2009,Preventable hospital stays,5,,3670,108,98,119
IL,Perry County,17,145,2010,Preventable hospital stays,5,,3655,88,78,98
IL,Perry County,17,145,2011,Preventable hospital stays,5,,3640,97.93474463,87.74698499,108.1225043
IL,Piatt County,17,147,2003-2005,Preventable hospital stays,5,,6227,94,87,102
IL,Piatt County,17,147,2006-2007,Preventable hospital stays,5,,4109,103,93,112
IL,Piatt County,17,147,2008,Preventable hospital stays,5,,2038,89,76,102
IL,Piatt County,17,147,2009,Preventable hospital stays,5,,2033,82,70,95
IL,Piatt County,17,147,2010,Preventable hospital stays,5,,2079,92,79,105
IL,Piatt County,17,147,2011,Preventable hospital stays,5,,2352,77.76392424,66.371721,89.15612749
IL,Pike County,17,149,2003-2005,Preventable hospital stays,5,,9401,71,66,76
IL,Pike County,17,149,2006-2007,Preventable hospital stays,5,,5885,71,65,78
IL,Pike County,17,149,2008,Preventable hospital stays,5,,3098,91,81,101
IL,Pike County,17,149,2009,Preventable hospital stays,5,,3145,86,76,96
IL,Pike County,17,149,2010,Preventable hospital stays,5,,3144,82,72,92
IL,Pike County,17,149,2011,Preventable hospital stays,5,,2934,80.86436839,70.65486192,91.07387486
IL,Pope County,17,151,2003-2005,Preventable hospital stays,5,,1741,160,140,179
IL,Pope County,17,151,2006-2007,Preventable hospital stays,5,,1185,193,167,219
IL,Pope County,17,151,2008,Preventable hospital stays,5,,566,166,131,201
IL,Pope County,17,151,2009,Preventable hospital stays,5,,585,177,141,212
IL,Pope County,17,151,2010,Preventable hospital stays,5,,598,141,110,173
IL,Pope County,17,151,2011,Preventable hospital stays,5,,611,138.3281676,107.2282026,169.4281325
IL,Pulaski County,17,153,2003-2005,Preventable hospital stays,5,,3298,82,72,91
IL,Pulaski County,17,153,2006-2007,Preventable hospital stays,5,,2005,96,83,109
IL,Pulaski County,17,153,2008,Preventable hospital stays,5,,962,92,74,111
IL,Pulaski County,17,153,2009,Preventable hospital stays,5,,955,79,62,96
IL,Pulaski County,17,153,2010,Preventable hospital stays,5,,940,93,74,112
IL,Pulaski County,17,153,2011,Preventable hospital stays,5,,969,97.67688388,78.62722599,116.7265418
IL,Putnam County,17,155,2003-2005,Preventable hospital stays,5,,2948,112,100,124
IL,Putnam County,17,155,2006-2007,Preventable hospital stays,5,,1910,113,98,128
IL,Putnam County,17,155,2008,Preventable hospital stays,5,,944,99,79,120
IL,Putnam County,17,155,2009,Preventable hospital stays,5,,959,88,69,107
IL,Putnam County,17,155,2010,Preventable hospital stays,5,,985,106,85,126
IL,Putnam County,17,155,2011,Preventable hospital stays,5,,980,78.21908448,60.63328958,95.80487937
IL,Randolph County,17,157,2003-2005,Preventable hospital stays,5,,15028,103,98,108
IL,Randolph County,17,157,2006-2007,Preventable hospital stays,5,,10028,108,102,115
IL,Randolph County,17,157,2008,Preventable hospital stays,5,,4747,119,109,128
IL,Randolph County,17,157,2009,Preventable hospital stays,5,,4765,114,105,124
IL,Randolph County,17,157,2010,Preventable hospital stays,5,,4832,109,100,119
IL,Randolph County,17,157,2011,Preventable hospital stays,5,,4866,106.5577607,97.36351078,115.7520107
IL,Richland County,17,159,2003-2005,Preventable hospital stays,5,,8660,77,71,83
IL,Richland County,17,159,2006-2007,Preventable hospital stays,5,,5521,84,76,92
IL,Richland County,17,159,2008,Preventable hospital stays,5,,2730,90,79,102
IL,Richland County,17,159,2009,Preventable hospital stays,5,,2718,105,92,117
IL,Richland County,17,159,2010,Preventable hospital stays,5,,2726,107,94,119
IL,Richland County,17,159,2011,Preventable hospital stays,5,,2841,114.762235,102.3612232,127.1632467
IL,Rock Island County,17,161,2003-2005,Preventable hospital stays,5,,65051,78,76,80
IL,Rock Island County,17,161,2006-2007,Preventable hospital stays,5,,41501,73,70,76
IL,Rock Island County,17,161,2008,Preventable hospital stays,5,,19933,83,79,87
IL,Rock Island County,17,161,2009,Preventable hospital stays,5,,19840,70,66,74
IL,Rock Island County,17,161,2010,Preventable hospital stays,5,,19846,64,61,68
IL,Rock Island County,17,161,2011,Preventable hospital stays,5,,19712,66.32294761,62.77048429,69.87541093
IL,St. Clair County,17,163,2003-2005,Preventable hospital stays,5,,75365,91,88,93
IL,St. Clair County,17,163,2006-2007,Preventable hospital stays,5,,48221,83,81,86
IL,St. Clair County,17,163,2008,Preventable hospital stays,5,,23347,71,68,75
IL,St. Clair County,17,163,2009,Preventable hospital stays,5,,23356,72,68,75
IL,St. Clair County,17,163,2010,Preventable hospital stays,5,,23707,73,70,76
IL,St. Clair County,17,163,2011,Preventable hospital stays,5,,23813,72.07482301,68.737712,75.41193401
IL,Saline County,17,165,2003-2005,Preventable hospital stays,5,,13771,122,116,128
IL,Saline County,17,165,2006-2007,Preventable hospital stays,5,,9061,129,121,136
IL,Saline County,17,165,2008,Preventable hospital stays,5,,4328,138,127,149
IL,Saline County,17,165,2009,Preventable hospital stays,5,,4322,117,107,127
IL,Saline County,17,165,2010,Preventable hospital stays,5,,4337,127,117,138
IL,Saline County,17,165,2011,Preventable hospital stays,5,,4417,112.025775,102.0037978,122.0477522
IL,Sangamon County,17,167,2003-2005,Preventable hospital stays,5,,74499,73,71,75
IL,Sangamon County,17,167,2006-2007,Preventable hospital stays,5,,49192,66,64,68
IL,Sangamon County,17,167,2008,Preventable hospital stays,5,,24401,68,65,72
IL,Sangamon County,17,167,2009,Preventable hospital stays,5,,24680,65,62,68
IL,Sangamon County,17,167,2010,Preventable hospital stays,5,,24965,61,58,64
IL,Sangamon County,17,167,2011,Preventable hospital stays,5,,25394,54.07146561,51.22681142,56.91611981
IL,Schuyler County,17,169,2003-2005,Preventable hospital stays,5,,3555,57,49,64
IL,Schuyler County,17,169,2006-2007,Preventable hospital stays,5,,2323,50,41,59
IL,Schuyler County,17,169,2008,Preventable hospital stays,5,,1192,68,53,83
IL,Schuyler County,17,169,2009,Preventable hospital stays,5,,1217,58,44,71
IL,Schuyler County,17,169,2010,Preventable hospital stays,5,,1210,49,37,62
IL,Schuyler County,17,169,2011,Preventable hospital stays,5,,1211,69.94315163,55.16051018,84.72579308
IL,Scott County,17,171,2003-2005,Preventable hospital stays,5,,2529,80,69,91
IL,Scott County,17,171,2006-2007,Preventable hospital stays,5,,1627,88,73,102
IL,Scott County,17,171,2008,Preventable hospital stays,5,,825,113,90,136
IL,Scott County,17,171,2009,Preventable hospital stays,5,,823,86,66,107
IL,Scott County,17,171,2010,Preventable hospital stays,5,,825,94,73,115
IL,Scott County,17,171,2011,Preventable hospital stays,5,,821,79.24956572,59.67993243,98.81919901
IL,Shelby County,17,173,2003-2005,Preventable hospital stays,5,,10559,132,125,139
IL,Shelby County,17,173,2006-2007,Preventable hospital stays,5,,7003,131,123,140
IL,Shelby County,17,173,2008,Preventable hospital stays,5,,3528,135,123,147
IL,Shelby County,17,173,2009,Preventable hospital stays,5,,3539,136,124,148
IL,Shelby County,17,173,2010,Preventable hospital stays,5,,3535,125,113,137
IL,Shelby County,17,173,2011,Preventable hospital stays,5,,3678,110.7124701,99.92983022,121.49511
IL,Stark County,17,175,2003-2005,Preventable hospital stays,5,,3399,73,64,82
IL,Stark County,17,175,2006-2007,Preventable hospital stays,5,,2089,79,67,90
IL,Stark County,17,175,2008,Preventable hospital stays,5,,751,88,68,109
IL,Stark County,17,175,2009,Preventable hospital stays,5,,758,76,56,95
IL,Stark County,17,175,2010,Preventable hospital stays,5,,749,80,60,100
IL,Stark County,17,175,2011,Preventable hospital stays,5,,1051,60.25824724,45.37826915,75.13822532
IL,Stephenson County,17,177,2003-2005,Preventable hospital stays,5,,23772,70,67,74
IL,Stephenson County,17,177,2006-2007,Preventable hospital stays,5,,13290,66,62,70
IL,Stephenson County,17,177,2008,Preventable hospital stays,5,,6033,69,63,76
IL,Stephenson County,17,177,2009,Preventable hospital stays,5,,5897,62,56,68
IL,Stephenson County,17,177,2010,Preventable hospital stays,5,,6046,67,60,73
IL,Stephenson County,17,177,2011,Preventable hospital stays,5,,6498,68.52201495,62.23957861,74.80445129
IL,Tazewell County,17,179,2003-2005,Preventable hospital stays,5,,54154,76,74,79
IL,Tazewell County,17,179,2006-2007,Preventable hospital stays,5,,34583,71,69,74
IL,Tazewell County,17,179,2008,Preventable hospital stays,5,,17031,82,77,86
IL,Tazewell County,17,179,2009,Preventable hospital stays,5,,17042,74,69,78
IL,Tazewell County,17,179,2010,Preventable hospital stays,5,,17070,74,70,78
IL,Tazewell County,17,179,2011,Preventable hospital stays,5,,17235,73.46094449,69.40305969,77.5188293
IL,Union County,17,181,2003-2005,Preventable hospital stays,5,,8425,116,108,123
IL,Union County,17,181,2006-2007,Preventable hospital stays,5,,5505,98,90,107
IL,Union County,17,181,2008,Preventable hospital stays,5,,2783,100,88,112
IL,Union County,17,181,2009,Preventable hospital stays,5,,2812,92,80,103
IL,Union County,17,181,2010,Preventable hospital stays,5,,2820,92,81,104
IL,Union County,17,181,2011,Preventable hospital stays,5,,2938,94.57733511,83.16850322,105.986167
IL,Vermilion County,17,183,2003-2005,Preventable hospital stays,5,,31746,118,115,122
IL,Vermilion County,17,183,2006-2007,Preventable hospital stays,5,,20196,101,97,105
IL,Vermilion County,17,183,2008,Preventable hospital stays,5,,9622,91,85,97
IL,Vermilion County,17,183,2009,Preventable hospital stays,5,,9463,93,87,99
IL,Vermilion County,17,183,2010,Preventable hospital stays,5,,9397,100,94,106
IL,Vermilion County,17,183,2011,Preventable hospital stays,5,,9305,103.7975391,97.28214306,110.3129352
IL,Wabash County,17,185,2003-2005,Preventable hospital stays,5,,6137,93,86,101
IL,Wabash County,17,185,2006-2007,Preventable hospital stays,5,,4095,81,73,90
IL,Wabash County,17,185,2008,Preventable hospital stays,5,,2038,77,65,89
IL,Wabash County,17,185,2009,Preventable hospital stays,5,,2018,99,86,113
IL,Wabash County,17,185,2010,Preventable hospital stays,5,,1995,91,78,104
IL,Wabash County,17,185,2011,Preventable hospital stays,5,,1966,93.14841987,79.86834078,106.428499
IL,Warren County,17,187,2003-2005,Preventable hospital stays,5,,8563,78,72,84
IL,Warren County,17,187,2006-2007,Preventable hospital stays,5,,5479,83,75,90
IL,Warren County,17,187,2008,Preventable hospital stays,5,,2395,80,69,91
IL,Warren County,17,187,2009,Preventable hospital stays,5,,2391,55,45,64
IL,Warren County,17,187,2010,Preventable hospital stays,5,,2426,73,63,84
IL,Warren County,17,187,2011,Preventable hospital stays,5,,2443,68.96319201,58.59629067,79.33009335
IL,Washington County,17,189,2003-2005,Preventable hospital stays,5,,6798,95,88,103
IL,Washington County,17,189,2006-2007,Preventable hospital stays,5,,4498,91,82,99
IL,Washington County,17,189,2008,Preventable hospital stays,5,,2217,94,82,107
IL,Washington County,17,189,2009,Preventable hospital stays,5,,2197,68,57,79
IL,Washington County,17,189,2010,Preventable hospital stays,5,,2225,87,75,99
IL,Washington County,17,189,2011,Preventable hospital stays,5,,2236,74.73122411,63.46405493,85.99839328
IL,Wayne County,17,191,2003-2005,Preventable hospital stays,5,,8818,114,107,121
IL,Wayne County,17,191,2006-2007,Preventable hospital stays,5,,5813,110,101,118
IL,Wayne County,17,191,2008,Preventable hospital stays,5,,3007,115,103,127
IL,Wayne County,17,191,2009,Preventable hospital stays,5,,3018,96,85,107
IL,Wayne County,17,191,2010,Preventable hospital stays,5,,3045,88,78,99
IL,Wayne County,17,191,2011,Preventable hospital stays,5,,3043,85.51656917,75.20073441,95.83240393
IL,White County,17,193,2003-2005,Preventable hospital stays,5,,8285,106,99,113
IL,White County,17,193,2006-2007,Preventable hospital stays,5,,5204,101,93,110
IL,White County,17,193,2008,Preventable hospital stays,5,,3013,105,94,117
IL,White County,17,193,2009,Preventable hospital stays,5,,2978,99,87,110
IL,White County,17,193,2010,Preventable hospital stays,5,,2992,106,95,118
IL,White County,17,193,2011,Preventable hospital stays,5,,3081,95.69834222,84.77766734,106.6190171
IL,Whiteside County,17,195,2003-2005,Preventable hospital stays,5,,29309,87,84,90
IL,Whiteside County,17,195,2006-2007,Preventable hospital stays,5,,18780,76,72,80
IL,Whiteside County,17,195,2008,Preventable hospital stays,5,,9147,77,71,82
IL,Whiteside County,17,195,2009,Preventable hospital stays,5,,9109,84,78,90
IL,Whiteside County,17,195,2010,Preventable hospital stays,5,,9241,87,81,93
IL,Whiteside County,17,195,2011,Preventable hospital stays,5,,9484,77.99841061,72.42356423,83.57325698
IL,Will County,17,197,2003-2005,Preventable hospital stays,5,,138384,100,98,101
IL,Will County,17,197,2006-2007,Preventable hospital stays,5,,101466,100,98,102
IL,Will County,17,197,2008,Preventable hospital stays,5,,52986,90,88,93
IL,Will County,17,197,2009,Preventable hospital stays,5,,55008,89,86,91
IL,Will County,17,197,2010,Preventable hospital stays,5,,56561,92,90,95
IL,Will County,17,197,2011,Preventable hospital stays,5,,58785,87.82952092,85.36778108,90.29126077
IL,Williamson County,17,199,2003-2005,Preventable hospital stays,5,,28235,109,105,113
IL,Williamson County,17,199,2006-2007,Preventable hospital stays,5,,18867,101,96,106
IL,Williamson County,17,199,2008,Preventable hospital stays,5,,10029,102,96,109
IL,Williamson County,17,199,2009,Preventable hospital stays,5,,10139,103,97,110
IL,Williamson County,17,199,2010,Preventable hospital stays,5,,10454,94,88,100
IL,Williamson County,17,199,2011,Preventable hospital stays,5,,10598,94.57030293,88.59101926,100.5495866
IL,Winnebago County,17,201,2003-2005,Preventable hospital stays,5,,99755,78,76,80
IL,Winnebago County,17,201,2006-2007,Preventable hospital stays,5,,59791,73,71,75
IL,Winnebago County,17,201,2008,Preventable hospital stays,5,,28753,74,71,77
IL,Winnebago County,17,201,2009,Preventable hospital stays,5,,28508,69,66,72
IL,Winnebago County,17,201,2010,Preventable hospital stays,5,,29753,71,68,74
IL,Winnebago County,17,201,2011,Preventable hospital stays,5,,31636,71.46870439,68.52862504,74.40878374
IL,Woodford County,17,203,2003-2005,Preventable hospital stays,5,,12889,56,52,60
IL,Woodford County,17,203,2006-2007,Preventable hospital stays,5,,8302,53,48,58
IL,Woodford County,17,203,2008,Preventable hospital stays,5,,4152,60,52,67
IL,Woodford County,17,203,2009,Preventable hospital stays,5,,4214,59,51,66
IL,Woodford County,17,203,2010,Preventable hospital stays,5,,4229,60,53,68
IL,Woodford County,17,203,2011,Preventable hospital stays,5,,4362,67.59220198,60.05563738,75.12876659
IN,Indiana,18,0,2003-2005,Preventable hospital stays,5,,2219792,82,81,82
IN,Indiana,18,0,2006-2007,Preventable hospital stays,5,,1425053,77,77,78
IN,Indiana,18,0,2008,Preventable hospital stays,5,,693762,80,79,81
IN,Indiana,18,0,2009,Preventable hospital stays,5,,677290,78,78,79
IN,Indiana,18,0,2010,Preventable hospital stays,5,,673712,76,75,77
